event_id,measure_type,duration_min,block_size,is_full_domain,hist_file,pgw_file,hist_value,pgw_value,diff,ratio,units
29,intensity,30,3,0,WRFrain_noPGW_HPE29.mat,WRFrain_PGW_V3_HPE29.mat,95.75223965,94.57754008,-1.174699571,0.987731884,mm_per_hr
30,intensity,30,3,0,WRFrain_noPGW_HPE30.mat,WRFrain_PGW_V3_HPE30.mat,73.28167216,86.95709822,13.67542606,1.186614547,mm_per_hr
31,intensity,30,3,0,WRFrain_noPGW_HPE31.mat,WRFrain_PGW_V3_HPE31.mat,76.92678049,114.7433069,37.81652641,1.491591175,mm_per_hr
32,intensity,30,3,0,WRFrain_noPGW_HPE32.mat,WRFrain_PGW_V3_HPE32.mat,62.93167962,79.61142222,16.6797426,1.265045248,mm_per_hr
33,intensity,30,3,0,WRFrain_noPGW_HPE33.mat,WRFrain_PGW_V3_HPE33.mat,56.66704644,97.18715922,40.52011278,1.715056022,mm_per_hr
34,intensity,30,3,0,WRFrain_noPGW_HPE34.mat,WRFrain_PGW_V3_HPE34.mat,45.96963077,60.25077099,14.28114022,1.310664671,mm_per_hr
35,intensity,30,3,0,WRFrain_noPGW_HPE35.mat,WRFrain_PGW_V3_HPE35.mat,35.42233827,63.63831117,28.2159729,1.796558733,mm_per_hr
36,intensity,30,3,0,WRFrain_noPGW_HPE36.mat,WRFrain_PGW_V3_HPE36.mat,113.5778334,152.4285948,38.85076141,1.342062885,mm_per_hr
37,intensity,30,3,0,WRFrain_noPGW_HPE37.mat,WRFrain_PGW_V3_HPE37.mat,56.97489776,62.31019677,5.335299015,1.093642977,mm_per_hr
38,intensity,30,3,0,WRFrain_noPGW_HPE38.mat,WRFrain_PGW_V3_HPE38.mat,78.74410841,75.25050778,-3.493600633,0.955633498,mm_per_hr
39,intensity,30,3,0,WRFrain_noPGW_HPE39.mat,WRFrain_PGW_V3_HPE39.mat,64.1643788,63.54094982,-0.623428981,0.990283877,mm_per_hr
40,intensity,30,3,0,WRFrain_noPGW_HPE40.mat,WRFrain_PGW_V3_HPE40.mat,48.60856432,65.32300239,16.71443807,1.343857884,mm_per_hr
41,intensity,30,3,0,WRFrain_noPGW_HPE41.mat,WRFrain_PGW_V3_HPE41.mat,100.7102091,134.3703024,33.66009331,1.334227221,mm_per_hr
1,intensity,60,3,0,WRFrain_noPGW_HPE01.mat,WRFrain_PGW_V3_HPE01.mat,74.9804643,116.4481686,41.46770435,1.55304678,mm_per_hr
2,intensity,60,3,0,WRFrain_noPGW_HPE02.mat,WRFrain_PGW_V3_HPE02.mat,39.25292757,38.0882598,-1.164667765,0.970329149,mm_per_hr
3,intensity,60,3,0,WRFrain_noPGW_HPE03.mat,WRFrain_PGW_V3_HPE03.mat,63.87392786,67.60450172,3.730573866,1.058405268,mm_per_hr
4,intensity,60,3,0,WRFrain_noPGW_HPE04.mat,WRFrain_PGW_V3_HPE04.mat,45.91424052,76.5911221,30.67688158,1.668134357,mm_per_hr
5,intensity,60,3,0,WRFrain_noPGW_HPE05.mat,WRFrain_PGW_V3_HPE05.mat,31.348398,21.22811919,-10.1202788,0.677167592,mm_per_hr
6,intensity,60,3,0,WRFrain_noPGW_HPE06.mat,WRFrain_PGW_V3_HPE06.mat,44.73011133,13.95951937,-30.77059196,0.312083269,mm_per_hr
7,intensity,60,3,0,WRFrain_noPGW_HPE07.mat,WRFrain_PGW_V3_HPE07.mat,49.39984322,59.63870197,10.23885875,1.207265005,mm_per_hr
8,intensity,60,3,0,WRFrain_noPGW_HPE08.mat,WRFrain_PGW_V3_HPE08.mat,83.27314928,86.64681686,3.373667585,1.04051327,mm_per_hr
9,intensity,60,3,0,WRFrain_noPGW_HPE09.mat,WRFrain_PGW_V3_HPE09.mat,79.56636386,82.72904968,3.162685818,1.03974903,mm_per_hr
10,intensity,60,3,0,WRFrain_noPGW_HPE10.mat,WRFrain_PGW_V3_HPE10.mat,38.03099272,46.89323256,8.862239838,1.233026782,mm_per_hr
11,intensity,60,3,0,WRFrain_noPGW_HPE11.mat,WRFrain_PGW_V3_HPE11.mat,53.82613023,57.81887182,3.992741585,1.0741785,mm_per_hr
12,intensity,60,3,0,WRFrain_noPGW_HPE12.mat,WRFrain_PGW_V3_HPE12.mat,39.50191024,47.55949402,8.057583776,1.203979598,mm_per_hr
13,intensity,60,3,0,WRFrain_noPGW_HPE13.mat,WRFrain_PGW_V3_HPE13.mat,59.88537195,53.8923272,-5.993044747,0.89992473,mm_per_hr
14,intensity,60,3,0,WRFrain_noPGW_HPE14.mat,WRFrain_PGW_V3_HPE14.mat,60.60011249,50.37274382,-10.22736867,0.831231853,mm_per_hr
15,intensity,60,3,0,WRFrain_noPGW_HPE15.mat,WRFrain_PGW_V3_HPE15.mat,25.85446113,34.35557201,8.501110878,1.328806345,mm_per_hr
16,intensity,60,3,0,WRFrain_noPGW_HPE16.mat,WRFrain_PGW_V3_HPE16.mat,60.32473061,57.44061195,-2.884118663,0.952190111,mm_per_hr
17,intensity,60,3,0,WRFrain_noPGW_HPE17.mat,WRFrain_PGW_V3_HPE17.mat,55.48372608,66.53194375,11.04821767,1.199125373,mm_per_hr
18,intensity,60,3,0,WRFrain_noPGW_HPE18.mat,WRFrain_PGW_V3_HPE18.mat,66.04743528,64.45963415,-1.587801139,0.975959685,mm_per_hr
19,intensity,60,3,0,WRFrain_noPGW_HPE19.mat,WRFrain_PGW_V3_HPE19.mat,35.22641357,52.86242474,17.63601118,1.500647366,mm_per_hr
20,intensity,60,3,0,WRFrain_noPGW_HPE20.mat,WRFrain_PGW_V3_HPE20.mat,24.57523813,18.11163472,-6.46360341,0.73698715,mm_per_hr
21,intensity,60,3,0,WRFrain_noPGW_HPE21.mat,WRFrain_PGW_V3_HPE21.mat,24.06917424,30.68605773,6.616883493,1.274911114,mm_per_hr
22,intensity,60,3,0,WRFrain_noPGW_HPE22.mat,WRFrain_PGW_V3_HPE22.mat,44.16809856,60.26831033,16.10021178,1.364521279,mm_per_hr
23,intensity,60,3,0,WRFrain_noPGW_HPE23.mat,WRFrain_PGW_V3_HPE23.mat,64.11652279,68.49823952,4.381716728,1.0683399,mm_per_hr
24,intensity,60,3,0,WRFrain_noPGW_HPE24.mat,WRFrain_PGW_V3_HPE24.mat,51.21416304,73.68294695,22.46878391,1.438722076,mm_per_hr
25,intensity,60,3,0,WRFrain_noPGW_HPE25.mat,WRFrain_PGW_V3_HPE25.mat,39.26060285,40.87749661,1.616893768,1.041183621,mm_per_hr
26,intensity,60,3,0,WRFrain_noPGW_HPE26.mat,WRFrain_PGW_V3_HPE26.mat,39.22728313,48.98773723,9.760454098,1.248817999,mm_per_hr
27,intensity,60,3,0,WRFrain_noPGW_HPE27.mat,WRFrain_PGW_V3_HPE27.mat,42.4452307,72.91568597,30.47045528,1.717877009,mm_per_hr
28,intensity,60,3,0,WRFrain_noPGW_HPE28.mat,WRFrain_PGW_V3_HPE28.mat,48.59000736,52.29864015,3.708632787,1.07632501,mm_per_hr
29,intensity,60,3,0,WRFrain_noPGW_HPE29.mat,WRFrain_PGW_V3_HPE29.mat,71.94430319,64.63425038,-7.310052819,0.898392889,mm_per_hr
30,intensity,60,3,0,WRFrain_noPGW_HPE30.mat,WRFrain_PGW_V3_HPE30.mat,46.89482371,58.63366021,11.7388365,1.250322649,mm_per_hr
31,intensity,60,3,0,WRFrain_noPGW_HPE31.mat,WRFrain_PGW_V3_HPE31.mat,62.06511211,100.5517071,38.48659494,1.620100305,mm_per_hr
32,intensity,60,3,0,WRFrain_noPGW_HPE32.mat,WRFrain_PGW_V3_HPE32.mat,48.59940889,58.14155875,9.542149862,1.19634292,mm_per_hr
33,intensity,60,3,0,WRFrain_noPGW_HPE33.mat,WRFrain_PGW_V3_HPE33.mat,43.01855384,66.13806068,23.11950684,1.537431056,mm_per_hr
34,intensity,60,3,0,WRFrain_noPGW_HPE34.mat,WRFrain_PGW_V3_HPE34.mat,34.93644863,50.41992484,15.48347621,1.443189758,mm_per_hr
35,intensity,60,3,0,WRFrain_noPGW_HPE35.mat,WRFrain_PGW_V3_HPE35.mat,27.27146022,46.48308733,19.21162711,1.704459056,mm_per_hr
36,intensity,60,3,0,WRFrain_noPGW_HPE36.mat,WRFrain_PGW_V3_HPE36.mat,96.49635082,136.8913498,40.39499897,1.418616856,mm_per_hr
37,intensity,60,3,0,WRFrain_noPGW_HPE37.mat,WRFrain_PGW_V3_HPE37.mat,35.18590779,54.02494816,18.83904037,1.535414362,mm_per_hr
38,intensity,60,3,0,WRFrain_noPGW_HPE38.mat,WRFrain_PGW_V3_HPE38.mat,58.2198853,59.28470728,1.064821985,1.018289661,mm_per_hr
39,intensity,60,3,0,WRFrain_noPGW_HPE39.mat,WRFrain_PGW_V3_HPE39.mat,46.75915485,50.72573535,3.966580497,1.08483003,mm_per_hr
40,intensity,60,3,0,WRFrain_noPGW_HPE40.mat,WRFrain_PGW_V3_HPE40.mat,39.52029938,50.99433584,11.47403646,1.290332731,mm_per_hr
41,intensity,60,3,0,WRFrain_noPGW_HPE41.mat,WRFrain_PGW_V3_HPE41.mat,73.36321927,107.7491098,34.38589052,1.468707492,mm_per_hr
1,intensity,120,3,0,WRFrain_noPGW_HPE01.mat,WRFrain_PGW_V3_HPE01.mat,44.75013012,81.93683592,37.1867058,1.830985423,mm_per_hr
2,intensity,120,3,0,WRFrain_noPGW_HPE02.mat,WRFrain_PGW_V3_HPE02.mat,32.48114183,32.64551285,0.164371014,1.005060506,mm_per_hr
3,intensity,120,3,0,WRFrain_noPGW_HPE03.mat,WRFrain_PGW_V3_HPE03.mat,34.05271318,44.0774782,10.02476501,1.294389612,mm_per_hr
4,intensity,120,3,0,WRFrain_noPGW_HPE04.mat,WRFrain_PGW_V3_HPE04.mat,33.16986677,65.60159344,32.43172667,1.977746667,mm_per_hr
5,intensity,120,3,0,WRFrain_noPGW_HPE05.mat,WRFrain_PGW_V3_HPE05.mat,18.5359777,10.91435573,-7.621621968,0.588820072,mm_per_hr
6,intensity,120,3,0,WRFrain_noPGW_HPE06.mat,WRFrain_PGW_V3_HPE06.mat,35.46731623,7.056069251,-28.41124698,0.198945677,mm_per_hr
7,intensity,120,3,0,WRFrain_noPGW_HPE07.mat,WRFrain_PGW_V3_HPE07.mat,35.73882914,45.80728806,10.06845893,1.281723245,mm_per_hr
8,intensity,120,3,0,WRFrain_noPGW_HPE08.mat,WRFrain_PGW_V3_HPE08.mat,58.31704224,48.25480286,-10.06223938,0.82745628,mm_per_hr
9,intensity,120,3,0,WRFrain_noPGW_HPE09.mat,WRFrain_PGW_V3_HPE09.mat,57.31760195,58.41809294,1.100490994,1.019199879,mm_per_hr
10,intensity,120,3,0,WRFrain_noPGW_HPE10.mat,WRFrain_PGW_V3_HPE10.mat,23.10312483,33.83334319,10.73021836,1.464448789,mm_per_hr
11,intensity,120,3,0,WRFrain_noPGW_HPE11.mat,WRFrain_PGW_V3_HPE11.mat,37.64591683,51.74958791,14.10367107,1.374640127,mm_per_hr
12,intensity,120,3,0,WRFrain_noPGW_HPE12.mat,WRFrain_PGW_V3_HPE12.mat,23.95813582,32.1460317,8.187895881,1.341758472,mm_per_hr
13,intensity,120,3,0,WRFrain_noPGW_HPE13.mat,WRFrain_PGW_V3_HPE13.mat,30.37050851,38.98816564,8.617657132,1.283750834,mm_per_hr
14,intensity,120,3,0,WRFrain_noPGW_HPE14.mat,WRFrain_PGW_V3_HPE14.mat,45.50950209,39.52915245,-5.980349647,0.868591187,mm_per_hr
15,intensity,120,3,0,WRFrain_noPGW_HPE15.mat,WRFrain_PGW_V3_HPE15.mat,14.62778642,22.34636211,7.71857569,1.527665326,mm_per_hr
16,intensity,120,3,0,WRFrain_noPGW_HPE16.mat,WRFrain_PGW_V3_HPE16.mat,34.21261589,42.06458277,7.851966884,1.229505014,mm_per_hr
17,intensity,120,3,0,WRFrain_noPGW_HPE17.mat,WRFrain_PGW_V3_HPE17.mat,39.20466783,40.69414992,1.489482085,1.037992468,mm_per_hr
18,intensity,120,3,0,WRFrain_noPGW_HPE18.mat,WRFrain_PGW_V3_HPE18.mat,35.8205057,40.50662952,4.686123821,1.13082238,mm_per_hr
19,intensity,120,3,0,WRFrain_noPGW_HPE19.mat,WRFrain_PGW_V3_HPE19.mat,21.80568335,29.19842201,7.39273866,1.339028066,mm_per_hr
20,intensity,120,3,0,WRFrain_noPGW_HPE20.mat,WRFrain_PGW_V3_HPE20.mat,12.66047932,9.82798571,-2.832493613,0.776272798,mm_per_hr
21,intensity,120,3,0,WRFrain_noPGW_HPE21.mat,WRFrain_PGW_V3_HPE21.mat,14.50851285,15.87699194,1.368479091,1.094322492,mm_per_hr
22,intensity,120,3,0,WRFrain_noPGW_HPE22.mat,WRFrain_PGW_V3_HPE22.mat,31.3927589,36.93989219,5.547133287,1.176701044,mm_per_hr
23,intensity,120,3,0,WRFrain_noPGW_HPE23.mat,WRFrain_PGW_V3_HPE23.mat,36.39340213,52.86234829,16.46894617,1.452525601,mm_per_hr
24,intensity,120,3,0,WRFrain_noPGW_HPE24.mat,WRFrain_PGW_V3_HPE24.mat,34.00984912,53.22462421,19.21477509,1.564976781,mm_per_hr
25,intensity,120,3,0,WRFrain_noPGW_HPE25.mat,WRFrain_PGW_V3_HPE25.mat,23.6812031,25.80242333,2.121220233,1.089574006,mm_per_hr
26,intensity,120,3,0,WRFrain_noPGW_HPE26.mat,WRFrain_PGW_V3_HPE26.mat,24.46856425,31.30064397,6.832079728,1.27921866,mm_per_hr
27,intensity,120,3,0,WRFrain_noPGW_HPE27.mat,WRFrain_PGW_V3_HPE27.mat,28.1462965,44.46958775,16.32329125,1.57994455,mm_per_hr
28,intensity,120,3,0,WRFrain_noPGW_HPE28.mat,WRFrain_PGW_V3_HPE28.mat,30.4324113,34.35105909,3.918647793,1.128765603,mm_per_hr
29,intensity,120,3,0,WRFrain_noPGW_HPE29.mat,WRFrain_PGW_V3_HPE29.mat,44.7873395,36.95873234,-7.828607162,0.825204907,mm_per_hr
30,intensity,120,3,0,WRFrain_noPGW_HPE30.mat,WRFrain_PGW_V3_HPE30.mat,25.48563258,44.58929231,19.10365974,1.749585465,mm_per_hr
31,intensity,120,3,0,WRFrain_noPGW_HPE31.mat,WRFrain_PGW_V3_HPE31.mat,45.3129948,63.7385757,18.4255809,1.406629069,mm_per_hr
32,intensity,120,3,0,WRFrain_noPGW_HPE32.mat,WRFrain_PGW_V3_HPE32.mat,36.18096161,41.62184991,5.440888299,1.15037987,mm_per_hr
33,intensity,120,3,0,WRFrain_noPGW_HPE33.mat,WRFrain_PGW_V3_HPE33.mat,31.95225051,47.08870549,15.13645498,1.473721091,mm_per_hr
34,intensity,120,3,0,WRFrain_noPGW_HPE34.mat,WRFrain_PGW_V3_HPE34.mat,26.78923194,27.7065968,0.917364862,1.034243791,mm_per_hr
35,intensity,120,3,0,WRFrain_noPGW_HPE35.mat,WRFrain_PGW_V3_HPE35.mat,17.62661235,31.22797563,13.60136329,1.771637965,mm_per_hr
36,intensity,120,3,0,WRFrain_noPGW_HPE36.mat,WRFrain_PGW_V3_HPE36.mat,67.75272645,77.83867518,10.08594873,1.148864101,mm_per_hr
37,intensity,120,3,0,WRFrain_noPGW_HPE37.mat,WRFrain_PGW_V3_HPE37.mat,22.11228501,28.17330511,6.061020096,1.274101934,mm_per_hr
38,intensity,120,3,0,WRFrain_noPGW_HPE38.mat,WRFrain_PGW_V3_HPE38.mat,36.1412966,37.62771855,1.486421956,1.041128075,mm_per_hr
39,intensity,120,3,0,WRFrain_noPGW_HPE39.mat,WRFrain_PGW_V3_HPE39.mat,28.44907002,27.8931804,-0.555889623,0.980460183,mm_per_hr
40,intensity,120,3,0,WRFrain_noPGW_HPE40.mat,WRFrain_PGW_V3_HPE40.mat,30.50449165,29.99601457,-0.508477079,0.983331075,mm_per_hr
41,intensity,120,3,0,WRFrain_noPGW_HPE41.mat,WRFrain_PGW_V3_HPE41.mat,45.87587892,63.41967315,17.54379423,1.382418706,mm_per_hr
1,intensity,240,3,0,WRFrain_noPGW_HPE01.mat,WRFrain_PGW_V3_HPE01.mat,29.60596085,43.01688444,13.4109236,1.452980522,mm_per_hr
2,intensity,240,3,0,WRFrain_noPGW_HPE02.mat,WRFrain_PGW_V3_HPE02.mat,24.14114486,23.04212385,-1.099021011,0.954475191,mm_per_hr
3,intensity,240,3,0,WRFrain_noPGW_HPE03.mat,WRFrain_PGW_V3_HPE03.mat,24.93356154,31.95236799,7.018806458,1.281500356,mm_per_hr
4,intensity,240,3,0,WRFrain_noPGW_HPE04.mat,WRFrain_PGW_V3_HPE04.mat,25.10348278,38.73820368,13.63472091,1.543140608,mm_per_hr
5,intensity,240,3,0,WRFrain_noPGW_HPE05.mat,WRFrain_PGW_V3_HPE05.mat,9.59347398,6.235037637,-3.358436343,0.649924902,mm_per_hr
6,intensity,240,3,0,WRFrain_noPGW_HPE06.mat,WRFrain_PGW_V3_HPE06.mat,22.47050652,3.528608265,-18.94189825,0.157032876,mm_per_hr
7,intensity,240,3,0,WRFrain_noPGW_HPE07.mat,WRFrain_PGW_V3_HPE07.mat,19.49153809,32.69906327,13.20752519,1.677603026,mm_per_hr
8,intensity,240,3,0,WRFrain_noPGW_HPE08.mat,WRFrain_PGW_V3_HPE08.mat,36.24189552,26.54376068,-9.698134833,0.732405419,mm_per_hr
9,intensity,240,3,0,WRFrain_noPGW_HPE09.mat,WRFrain_PGW_V3_HPE09.mat,38.16000546,41.90011258,3.740107112,1.098011179,mm_per_hr
10,intensity,240,3,0,WRFrain_noPGW_HPE10.mat,WRFrain_PGW_V3_HPE10.mat,18.64107047,19.42993378,0.788863311,1.042318563,mm_per_hr
11,intensity,240,3,0,WRFrain_noPGW_HPE11.mat,WRFrain_PGW_V3_HPE11.mat,21.68010733,38.43299982,16.75289249,1.772731068,mm_per_hr
12,intensity,240,3,0,WRFrain_noPGW_HPE12.mat,WRFrain_PGW_V3_HPE12.mat,13.39768929,18.69163995,5.293950664,1.395139083,mm_per_hr
13,intensity,240,3,0,WRFrain_noPGW_HPE13.mat,WRFrain_PGW_V3_HPE13.mat,20.93052623,21.58341295,0.652886715,1.031193039,mm_per_hr
14,intensity,240,3,0,WRFrain_noPGW_HPE14.mat,WRFrain_PGW_V3_HPE14.mat,30.48467249,26.08880249,-4.395870008,0.855800648,mm_per_hr
15,intensity,240,3,0,WRFrain_noPGW_HPE15.mat,WRFrain_PGW_V3_HPE15.mat,11.78299872,14.52075768,2.737758954,1.232348235,mm_per_hr
16,intensity,240,3,0,WRFrain_noPGW_HPE16.mat,WRFrain_PGW_V3_HPE16.mat,18.45439825,24.1335754,5.679177152,1.307741118,mm_per_hr
17,intensity,240,3,0,WRFrain_noPGW_HPE17.mat,WRFrain_PGW_V3_HPE17.mat,25.85556168,23.75839965,-2.097162035,0.918889326,mm_per_hr
18,intensity,240,3,0,WRFrain_noPGW_HPE18.mat,WRFrain_PGW_V3_HPE18.mat,19.70580139,25.08586958,5.380068183,1.273019507,mm_per_hr
19,intensity,240,3,0,WRFrain_noPGW_HPE19.mat,WRFrain_PGW_V3_HPE19.mat,11.51386427,15.10078184,3.586917573,1.311530299,mm_per_hr
20,intensity,240,3,0,WRFrain_noPGW_HPE20.mat,WRFrain_PGW_V3_HPE20.mat,6.464315415,4.923590685,-1.54072473,0.761656938,mm_per_hr
21,intensity,240,3,0,WRFrain_noPGW_HPE21.mat,WRFrain_PGW_V3_HPE21.mat,7.322399331,7.940694648,0.618295316,1.084438896,mm_per_hr
22,intensity,240,3,0,WRFrain_noPGW_HPE22.mat,WRFrain_PGW_V3_HPE22.mat,18.82507428,23.06143588,4.236361605,1.225038241,mm_per_hr
23,intensity,240,3,0,WRFrain_noPGW_HPE23.mat,WRFrain_PGW_V3_HPE23.mat,18.30517546,38.3116463,20.00647084,2.092940676,mm_per_hr
24,intensity,240,3,0,WRFrain_noPGW_HPE24.mat,WRFrain_PGW_V3_HPE24.mat,18.22134972,30.32418378,12.10283407,1.664211722,mm_per_hr
25,intensity,240,3,0,WRFrain_noPGW_HPE25.mat,WRFrain_PGW_V3_HPE25.mat,12.02221998,15.43171741,3.409497433,1.283599655,mm_per_hr
26,intensity,240,3,0,WRFrain_noPGW_HPE26.mat,WRFrain_PGW_V3_HPE26.mat,14.1991513,16.3681077,2.168956398,1.152752538,mm_per_hr
27,intensity,240,3,0,WRFrain_noPGW_HPE27.mat,WRFrain_PGW_V3_HPE27.mat,18.80078612,25.97357019,7.172784064,1.381515114,mm_per_hr
28,intensity,240,3,0,WRFrain_noPGW_HPE28.mat,WRFrain_PGW_V3_HPE28.mat,16.69115893,18.89675562,2.205596692,1.132141615,mm_per_hr
29,intensity,240,3,0,WRFrain_noPGW_HPE29.mat,WRFrain_PGW_V3_HPE29.mat,27.91243054,19.1469336,-8.765496949,0.685964397,mm_per_hr
30,intensity,240,3,0,WRFrain_noPGW_HPE30.mat,WRFrain_PGW_V3_HPE30.mat,15.32860025,32.0699624,16.74136215,2.092165095,mm_per_hr
31,intensity,240,3,0,WRFrain_noPGW_HPE31.mat,WRFrain_PGW_V3_HPE31.mat,27.84379024,34.27625846,6.432468216,1.231019849,mm_per_hr
32,intensity,240,3,0,WRFrain_noPGW_HPE32.mat,WRFrain_PGW_V3_HPE32.mat,22.96120506,26.23089504,3.269689984,1.142400626,mm_per_hr
33,intensity,240,3,0,WRFrain_noPGW_HPE33.mat,WRFrain_PGW_V3_HPE33.mat,19.02673107,32.50639052,13.47965945,1.708459031,mm_per_hr
34,intensity,240,3,0,WRFrain_noPGW_HPE34.mat,WRFrain_PGW_V3_HPE34.mat,15.8170388,17.63796367,1.820924865,1.115124259,mm_per_hr
35,intensity,240,3,0,WRFrain_noPGW_HPE35.mat,WRFrain_PGW_V3_HPE35.mat,13.55458175,17.21418317,3.659601423,1.269989992,mm_per_hr
36,intensity,240,3,0,WRFrain_noPGW_HPE36.mat,WRFrain_PGW_V3_HPE36.mat,45.05357214,42.67049175,-2.38308039,0.947105628,mm_per_hr
37,intensity,240,3,0,WRFrain_noPGW_HPE37.mat,WRFrain_PGW_V3_HPE37.mat,12.23930704,14.43990257,2.200595534,1.179797396,mm_per_hr
38,intensity,240,3,0,WRFrain_noPGW_HPE38.mat,WRFrain_PGW_V3_HPE38.mat,24.71431739,18.85418211,-5.860135284,0.762885003,mm_per_hr
39,intensity,240,3,0,WRFrain_noPGW_HPE39.mat,WRFrain_PGW_V3_HPE39.mat,17.33975903,18.036196,0.696436968,1.040164166,mm_per_hr
40,intensity,240,3,0,WRFrain_noPGW_HPE40.mat,WRFrain_PGW_V3_HPE40.mat,19.54862671,16.27290041,-3.275726298,0.832431897,mm_per_hr
41,intensity,240,3,0,WRFrain_noPGW_HPE41.mat,WRFrain_PGW_V3_HPE41.mat,27.29156941,37.97862212,10.68705272,1.39158806,mm_per_hr
1,intensity,360,3,0,WRFrain_noPGW_HPE01.mat,WRFrain_PGW_V3_HPE01.mat,21.89459903,28.67865506,6.784056031,1.309850663,mm_per_hr
2,intensity,360,3,0,WRFrain_noPGW_HPE02.mat,WRFrain_PGW_V3_HPE02.mat,18.32756396,16.76742322,-1.560140733,0.914874626,mm_per_hr
3,intensity,360,3,0,WRFrain_noPGW_HPE03.mat,WRFrain_PGW_V3_HPE03.mat,22.4019863,26.74107036,4.33908406,1.193691934,mm_per_hr
4,intensity,360,3,0,WRFrain_noPGW_HPE04.mat,WRFrain_PGW_V3_HPE04.mat,18.7834118,29.64735949,10.86394769,1.578379892,mm_per_hr
5,intensity,360,3,0,WRFrain_noPGW_HPE05.mat,WRFrain_PGW_V3_HPE05.mat,6.41251671,4.864902068,-1.547614642,0.758657215,mm_per_hr
6,intensity,360,3,0,WRFrain_noPGW_HPE06.mat,WRFrain_PGW_V3_HPE06.mat,16.22488153,2.452636056,-13.77224547,0.151165113,mm_per_hr
7,intensity,360,3,0,WRFrain_noPGW_HPE07.mat,WRFrain_PGW_V3_HPE07.mat,13.18040217,24.85237157,11.6719694,1.885554875,mm_per_hr
8,intensity,360,3,0,WRFrain_noPGW_HPE08.mat,WRFrain_PGW_V3_HPE08.mat,24.98791518,17.69600869,-7.291906489,0.708182678,mm_per_hr
9,intensity,360,3,0,WRFrain_noPGW_HPE09.mat,WRFrain_PGW_V3_HPE09.mat,26.32877696,32.39742155,6.068644594,1.23049474,mm_per_hr
10,intensity,360,3,0,WRFrain_noPGW_HPE10.mat,WRFrain_PGW_V3_HPE10.mat,13.66078532,13.60696078,-0.053824546,0.996059923,mm_per_hr
11,intensity,360,3,0,WRFrain_noPGW_HPE11.mat,WRFrain_PGW_V3_HPE11.mat,14.8705634,28.91516122,14.04459782,1.944456336,mm_per_hr
12,intensity,360,3,0,WRFrain_noPGW_HPE12.mat,WRFrain_PGW_V3_HPE12.mat,11.52126284,13.99086892,2.469606082,1.21435203,mm_per_hr
13,intensity,360,3,0,WRFrain_noPGW_HPE13.mat,WRFrain_PGW_V3_HPE13.mat,17.15359625,14.65706742,-2.496528833,0.854460324,mm_per_hr
14,intensity,360,3,0,WRFrain_noPGW_HPE14.mat,WRFrain_PGW_V3_HPE14.mat,23.19517075,18.27779429,-4.917376458,0.787999989,mm_per_hr
15,intensity,360,3,0,WRFrain_noPGW_HPE15.mat,WRFrain_PGW_V3_HPE15.mat,10.080905,12.26246827,2.181563271,1.216405499,mm_per_hr
16,intensity,360,3,0,WRFrain_noPGW_HPE16.mat,WRFrain_PGW_V3_HPE16.mat,12.40237935,16.14195961,3.73958026,1.301521197,mm_per_hr
17,intensity,360,3,0,WRFrain_noPGW_HPE17.mat,WRFrain_PGW_V3_HPE17.mat,18.07154539,17.09965022,-0.971895165,0.946219588,mm_per_hr
18,intensity,360,3,0,WRFrain_noPGW_HPE18.mat,WRFrain_PGW_V3_HPE18.mat,13.14099896,19.57075641,6.429757453,1.489289853,mm_per_hr
19,intensity,360,3,0,WRFrain_noPGW_HPE19.mat,WRFrain_PGW_V3_HPE19.mat,7.818575576,11.03181984,3.213244262,1.41097566,mm_per_hr
20,intensity,360,3,0,WRFrain_noPGW_HPE20.mat,WRFrain_PGW_V3_HPE20.mat,4.30954361,3.28290052,-1.026643089,0.761774521,mm_per_hr
21,intensity,360,3,0,WRFrain_noPGW_HPE21.mat,WRFrain_PGW_V3_HPE21.mat,4.883379526,5.293801233,0.410421707,1.084044606,mm_per_hr
22,intensity,360,3,0,WRFrain_noPGW_HPE22.mat,WRFrain_PGW_V3_HPE22.mat,17.29889094,20.93069474,3.631803797,1.209944314,mm_per_hr
23,intensity,360,3,0,WRFrain_noPGW_HPE23.mat,WRFrain_PGW_V3_HPE23.mat,12.21530103,29.99731961,17.78201858,2.455716772,mm_per_hr
24,intensity,360,3,0,WRFrain_noPGW_HPE24.mat,WRFrain_PGW_V3_HPE24.mat,14.83223032,20.29312416,5.460893843,1.368177525,mm_per_hr
25,intensity,360,3,0,WRFrain_noPGW_HPE25.mat,WRFrain_PGW_V3_HPE25.mat,8.263928767,12.84074781,4.57681904,1.553830892,mm_per_hr
26,intensity,360,3,0,WRFrain_noPGW_HPE26.mat,WRFrain_PGW_V3_HPE26.mat,9.650944785,11.22377758,1.572832792,1.162971898,mm_per_hr
27,intensity,360,3,0,WRFrain_noPGW_HPE27.mat,WRFrain_PGW_V3_HPE27.mat,14.24094938,22.11532017,7.874370787,1.552938612,mm_per_hr
28,intensity,360,3,0,WRFrain_noPGW_HPE28.mat,WRFrain_PGW_V3_HPE28.mat,11.51561135,13.963652,2.448040649,1.212584515,mm_per_hr
29,intensity,360,3,0,WRFrain_noPGW_HPE29.mat,WRFrain_PGW_V3_HPE29.mat,18.87709426,12.80443331,-6.072660949,0.678305312,mm_per_hr
