event_num,x,y,d,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,future,future,future,future,future,future,future,future,future,future,future,future,future,future,future
01,0,-16000,16000.0,106053.4685869542,4.323675632476807,0.2833697350281788,0.21,2674.0,0.569,0.08,991.7600000000001,0.024,0.85,15309.400000000001,0.573,0.01,99.64,0.015,205457.82090876042,52.89878463745117,0.40490982976654544,2.5,4271.4,0.745,0.14,186.12,0.02,8.89,29355.999999999996,0.779,0.14,186.12,0.02
01,0,-15500,15500.0,89942.98891333259,3.6214864253997803,0.2565237243020847,0.14,2056.6,0.504,0.06,796.95,0.02,0.77,13636.6,0.545,0.01,86.48,0.014,192937.84304505083,52.416500091552734,0.39160180386633436,2.31,3637.2,0.716,0.13,159.8,0.019,8.23,26584.4,0.761,0.13,159.8,0.019
01,0,-15000,15000.0,75756.6465142287,3.0500071048736572,0.22899908809902791,0.14,1906.8,0.484,0.06,761.53,0.019,0.66,11463.6,0.501,0.01,82.72,0.013,184450.48757034773,52.96617889404297,0.3771465062899152,2.37,3593.8000000000006,0.714,0.13,150.4,0.019,7.7,24460.6,0.748,0.13,150.4,0.019
01,0,-14500,14500.0,65053.94961630286,2.5752599239349365,0.2074619479337037,0.64,6170.58,0.358,0.07,743.82,0.019,0.54,9421.8,0.452,0.01,62.04,0.011,177892.15866375674,53.08088684082031,0.36473959775935333,2.63,3452.4,0.714,0.12,131.6,0.018,7.48,22787.8,0.738,0.12,131.6,0.018
01,0,-14000,14000.0,57719.1341147246,2.3960626125335693,0.19025031931357408,0.66,6399.12,0.366,0.06,832.37,0.021,0.44,7568.6,0.397,0.01,56.4,0.011,176634.22767235176,55.611656188964844,0.357814046300614,2.72,3483.2,0.716,0.12,125.96000000000001,0.018,8.23,22008.8,0.733,0.12,125.96000000000001,0.018
01,0,-13500,13500.0,54202.22131808049,2.551180839538574,0.1829508178039377,0.24,2407.11,0.382,0.0,35.72,0.008,0.4,6445.2,0.364,0.0,35.72,0.008,175063.5992779068,56.22844696044922,0.3498268040618084,3.12,3607.8,0.725,0.13,116.56,0.018,9.11,21500.4,0.732,0.13,116.56,0.018
01,0,-13000,13000.0,53874.57182673813,2.7818214893341064,0.1821257270344534,0.28,2360.76,0.383,0.0,30.08,0.007,0.43,6100.8,0.358,0.0,30.08,0.007,176668.9521615513,58.475337982177734,0.3474365423957976,3.19,3641.4,0.724,0.13,114.68,0.017,9.91,21615.2,0.736,0.13,114.68,0.017
01,0,-12500,12500.0,55458.73717795724,3.0338895320892334,0.18655325663778197,0.27,2410.2,0.387,0.0,24.44,0.006,0.47,5945.0,0.357,0.0,24.44,0.006,178483.66052758854,59.32988357543945,0.3459842315300193,3.49,3808.0,0.728,0.14,114.68,0.017,10.57,21623.4,0.737,0.14,114.68,0.017
01,0,-12000,12000.0,58910.43109100495,3.279973030090332,0.1950890947189198,0.28,2493.63,0.395,0.0,24.44,0.006,0.5,6010.6,0.36,0.0,24.44,0.006,181945.7651256168,60.9594612121582,0.3492646863222517,3.55,3855.6,0.729,0.14,114.68,0.017,11.08,21779.2,0.734,0.14,114.68,0.017
01,0,-11500,11500.0,63248.924764368196,3.516937494277954,0.20569091580251336,0.29,2623.41,0.404,0.0,24.44,0.006,0.56,6199.2,0.368,0.0,24.44,0.006,185416.98835630837,61.41602325439453,0.35361697963856853,3.8,4062.8,0.733,0.15,116.56,0.017,11.42,21787.4,0.729,0.15,116.56,0.017
01,0,-11000,11000.0,68451.6957389909,3.779560089111328,0.217654711012254,0.3,2799.54,0.418,0.0,24.44,0.006,0.59,6568.2,0.379,0.0,24.44,0.006,189430.80761848047,62.25855255126953,0.36166922798719825,3.79,4076.8,0.731,0.15,118.44,0.017,11.78,22181.0,0.727,0.15,118.44,0.017
01,0,-10500,10500.0,73881.91544760276,4.0059380531311035,0.22930122687648316,0.31,2969.49,0.433,0.0,26.320000000000004,0.006,0.6,6986.4,0.391,0.0,26.320000000000004,0.006,194389.06098524394,62.31208038330078,0.37264099478868645,3.76,4179.0,0.732,0.16,125.96000000000001,0.017,12.0,22492.6,0.726,0.16,125.96000000000001,0.017
01,0,-10000,10000.0,79750.128778151,4.243778228759766,0.24128842864752173,0.89,10882.02,0.488,0.0,28.2,0.007,0.62,7560.400000000001,0.411,0.0,28.2,0.007,197671.2690766972,59.554683685302734,0.38550955232331136,3.6,4132.8,0.729,1.3,3736.81,0.056,11.61,22681.2,0.725,0.16,127.84000000000002,0.017
01,0,-9500,9500.0,85308.7728167371,4.4412689208984375,0.25143554586529826,0.38,3256.8599999999997,0.457,0.0,33.84,0.008,0.64,8068.8,0.428,0.0,33.84,0.008,201383.1302591018,56.979736328125,0.4013845005040386,2.88,3959.2,0.719,1.11,3311.77,0.053,10.97,22730.4,0.724,0.16,127.84000000000002,0.017
01,0,-9000,9000.0,91087.68087239738,4.886853218078613,0.26143124999747136,0.48,3365.01,0.467,0.0,35.72,0.008,0.67,8405.0,0.439,0.0,35.72,0.008,198099.99428886225,48.4148063659668,0.40919778333661005,2.69,3938.2,0.717,0.07,293.36,0.069,9.46,22025.2,0.714,0.16,127.84000000000002,0.017
01,0,-8500,8500.0,97219.98215901226,5.330489635467529,0.2714326534211132,0.25,1576.4,0.451,0.01,39.48,0.009,0.73,8675.6,0.448,0.01,39.48,0.009,192951.55854232406,41.57789611816406,0.41502485841079423,1.91,3851.4,0.71,0.55,2390.85,0.045,8.06,21369.2,0.706,0.14,127.84000000000002,0.017
01,0,-8000,8000.0,104523.33979141052,5.612526893615723,0.2826240363453495,0.64,3899.5799999999995,0.504,0.01,41.36,0.009,0.85,9192.2,0.463,0.01,41.36,0.009,179021.78070009802,33.547950744628906,0.4026369301455202,1.7,3771.6,0.704,0.39,2107.49,0.042,7.28,21016.6,0.702,0.13,125.96000000000001,0.017
01,0,-7500,7500.0,112608.32420507251,6.062458038330078,0.294323254534434,0.31,1779.4000000000003,0.478,0.01,43.24,0.009,0.95,9856.4,0.481,0.01,43.24,0.009,165859.89878942166,28.6038818359375,0.39063229012066586,2.46,7416.0,0.698,0.34,1877.26,0.039,6.5,20647.6,0.697,0.11,129.72,0.018
01,0,-7000,7000.0,122649.77712834501,6.439495086669922,0.3080164870752899,0.68,4631.91,0.543,0.01,45.12,0.01,1.01,10676.4,0.499,0.01,45.12,0.01,150768.09334060544,23.402111053466797,0.3705137796246206,0.95,3271.8,0.667,0.34,1841.84,0.039,5.37,19712.8,0.684,0.1,129.72,0.018
01,0,-6500,6500.0,133529.0793495718,6.938159465789795,0.32183734146223186,0.29,2066.4,0.514,0.01,50.76,0.01,1.06,11586.6,0.518,0.01,50.76,0.01,137480.51984345983,19.190526962280273,0.3516363210458428,1.64,6479.73,0.664,0.34,1859.55,0.039,4.33,18802.6,0.672,0.04,110.92,0.016
01,0,-6000,6000.0,146107.64995643348,7.607057571411133,0.3379805313712196,0.59,5440.5,0.573,0.01,52.64000000000001,0.011,1.03,12505.0,0.536,0.01,52.64000000000001,0.011,126686.27787296468,15.888739585876465,0.33419046259523977,1.36,5787.57,0.637,0.34,1948.1000000000001,0.04,3.54,16736.2,0.643,0.04,109.03999999999999,0.016
01,0,-5500,5500.0,158279.65879291852,8.372546195983887,0.3523356956510306,0.62,5171.44,0.579,0.01,60.16,0.011,1.17,13431.6,0.554,0.01,60.16,0.011,119270.43900228439,13.488887786865234,0.32335118373899724,1.31,5444.58,0.62,0.04,86.48,0.015,2.96,14981.4,0.615,0.04,86.48,0.015
01,0,-5000,5000.0,169827.43195057043,9.022794723510742,0.36817507545421685,0.9,6192.36,0.619,0.01,63.92000000000001,0.012,1.41,14579.600000000002,0.575,0.01,63.92000000000001,0.012,115440.85240113916,11.868488311767578,0.3182196303066186,1.25,5089.23,0.603,0.03,80.84,0.014,2.67,13784.199999999999,0.593,0.03,80.84,0.014
01,0,-4500,4500.0,179053.5840259449,9.563087463378906,0.3807944214298294,0.99,6649.68,0.639,0.01,75.2,0.013,1.64,15694.8,0.595,0.01,75.2,0.013,113651.00736847096,10.64453411102295,0.31809536741452904,1.22,5002.71,0.597,0.02,65.8,0.013,2.45,12906.8,0.576,0.02,65.8,0.013
01,0,-4000,4000.0,183893.58449967756,9.99333381652832,0.3908089297292358,1.07,6643.9,0.573,0.01,77.08,0.013,1.85,17179.0,0.621,0.01,77.08,0.013,112646.61506854753,9.5242280960083,0.3189427730212513,1.19,4965.63,0.598,0.02,63.92000000000001,0.012,2.3,12578.8,0.569,0.02,63.92000000000001,0.012
01,0,-3500,3500.0,184286.186310569,10.233369827270508,0.39444935120389973,1.09,6687.4,0.575,0.01,92.12,0.014,2.01,18540.2,0.643,0.01,92.12,0.014,112114.32089528407,8.981712341308594,0.32083362408700433,1.14,4906.92,0.594,0.01,60.16,0.012,2.16,12480.4,0.568,0.01,60.16,0.012
01,0,-3000,3000.0,177944.05222712905,10.307565689086914,0.3897121134699017,0.53,3578.4,0.662,0.02,97.76,0.015,2.11,19647.2,0.658,0.02,97.76,0.015,110875.43038574277,8.594046592712402,0.32049580117457455,1.09,4872.93,0.592,0.02,60.16,0.012,2.03,12578.8,0.571,0.02,60.16,0.012
01,0,-2500,2500.0,169039.78963374998,9.934866905212402,0.3806549469969193,0.63,3514.0,0.657,0.02,110.92,0.016,2.15,20327.8,0.667,0.02,110.92,0.016,108768.11385730721,8.25270938873291,0.3181935774213326,1.04,4681.35,0.583,0.02,63.92000000000001,0.012,1.9,12529.6,0.57,0.02,63.92000000000001,0.012
01,0,-2000,2000.0,155898.38416524825,9.158231735229492,0.3651154236310544,0.56,3372.6,0.647,0.24,1841.84,0.037,2.13,19712.8,0.66,0.03,114.68,0.016,105515.5393152786,7.980967044830322,0.31154030913687997,0.98,4514.49,0.579,0.02,63.92000000000001,0.013,1.77,12177.0,0.566,0.02,63.92000000000001,0.013
01,0,-1500,1500.0,141649.8093102597,8.327351570129395,0.34662918252191327,0.53,2783.2,0.6,0.28,1629.32,0.034,2.07,18687.8,0.647,0.03,110.92,0.016,102920.6382428274,7.8244171142578125,0.3061734229854954,0.94,4486.68,0.578,0.02,60.16,0.012,1.65,11799.8,0.562,0.02,60.16,0.012
01,0,-1000,1000.0,127054.5683153749,7.223520755767822,0.32663840162710756,0.51,2669.8,0.59,0.03,110.92,0.016,1.99,16777.2,0.622,0.03,110.92,0.016,101145.36827134261,7.820045471191406,0.2996401851215112,0.42,1920.8,0.54,0.02,60.16,0.012,1.56,11627.6,0.56,0.02,60.16,0.012
01,0,-500,500.0,113814.0636915944,7.0025200843811035,0.3081220507623399,0.45,2195.2,0.541,0.02,88.36,0.014,1.89,15047.000000000002,0.597,0.02,88.36,0.014,101038.99101023108,7.758070468902588,0.296496488742498,0.43,1757.0,0.516,0.02,58.28,0.012,1.47,11562.0,0.561,0.02,58.28,0.012
01,0,0,0.0,101892.9353315595,7.393409729003906,0.28855472022657325,0.41,2135.0,0.533,0.02,82.72,0.014,1.67,13833.4,0.575,0.02,82.72,0.014,104291.13078211955,9.204212188720703,0.300835397641645,1.36,5247.44,0.484,0.02,58.28,0.012,1.43,11111.0,0.551,0.02,58.28,0.012
01,0,500,500.0,92499.86292794024,7.319912433624268,0.27324734595582356,0.57,4749.33,0.559,0.01,69.56,0.012,1.43,13062.6,0.56,0.01,69.56,0.012,109641.69914323057,12.358992576599121,0.31006050068273333,1.6,5599.88,0.5,0.01,52.64000000000001,0.011,1.4,10709.2,0.541,0.01,52.64000000000001,0.011
01,0,1000,1000.0,84549.94783525827,7.201134204864502,0.2576447297858289,0.25,1825.5999999999997,0.491,0.01,65.8,0.012,0.98,12259.0,0.542,0.01,65.8,0.012,118563.58918212545,15.577260971069336,0.3270539610357151,1.49,4330.8,0.554,0.01,50.76,0.011,1.42,10463.2,0.534,0.01,50.76,0.011
01,0,1500,1500.0,78387.39881533688,6.704036712646484,0.24526738045452862,0.29,1562.4,0.452,0.01,56.4,0.011,0.97,11545.6,0.526,0.01,56.4,0.011,127718.9762900311,19.559160232543945,0.3429922931613583,1.62,4137.66,0.563,0.02,48.88,0.011,1.43,10356.6,0.531,0.02,48.88,0.011
01,0,2000,2000.0,74664.26710985556,5.843548774719238,0.2359822753089034,0.27,1514.8,0.444,0.01,54.519999999999996,0.011,1.01,10471.4,0.503,0.01,54.519999999999996,0.011,137424.76941812548,24.547914505004883,0.358522976528408,1.76,4404.36,0.585,0.02,48.88,0.011,1.36,11283.2,0.55,0.02,48.88,0.011
01,0,2500,2500.0,73647.9829277796,4.902259349822998,0.23300867881548634,0.28,1417.05,0.297,0.01,45.12,0.01,0.94,9372.6,0.477,0.01,45.12,0.01,145873.83890770166,27.099523544311523,0.3694352460109227,1.1,2466.8,0.609,0.02,58.28,0.012,1.68,12226.2,0.571,0.02,58.28,0.012
01,0,3000,3000.0,76818.17515945194,4.657723903656006,0.23666936210083492,0.39,3157.98,0.462,0.01,41.36,0.009,0.77,8675.6,0.458,0.01,41.36,0.009,155434.7625412971,27.500062942504883,0.3855756498763047,1.12,2508.8000000000006,0.615,0.03,62.04,0.012,2.54,13185.599999999999,0.593,0.03,62.04,0.012
01,0,3500,3500.0,83422.63999682991,4.949361801147461,0.2475464551708591,0.38,3195.06,0.463,0.01,35.72,0.008,0.67,8158.999999999999,0.445,0.01,35.72,0.008,164301.2839057041,26.990602493286133,0.4004175939512637,1.22,2713.2,0.645,0.04,73.32,0.014,3.43,14194.199999999999,0.618,0.04,73.32,0.014
01,0,4000,4000.0,94982.99748781283,5.416970729827881,0.2668086796542456,1.36,16147.23,0.591,0.01,33.84,0.008,0.67,8052.4,0.44,0.01,33.84,0.008,170481.98773903283,23.897920608520508,0.4114327246504841,2.71,6285.06,0.685,0.05,75.2,0.014,3.87,15071.6,0.638,0.05,75.2,0.014
01,0,4500,4500.0,108906.12322407379,5.870553970336914,0.28897269569461415,2.1,18124.98,0.619,0.01,31.960000000000004,0.008,0.67,8126.2,0.441,0.01,31.960000000000004,0.008,175384.74170859705,19.94317626953125,0.4206367385200239,2.6,6859.8,0.707,0.05,82.72,0.015,4.26,16088.4,0.659,0.05,82.72,0.015
01,0,5000,5000.0,125025.8661877744,7.381331920623779,0.3158808312564908,0.82,5354.1,0.569,0.0,31.960000000000004,0.008,0.71,8864.2,0.46,0.0,31.960000000000004,0.008,176313.8474804585,15.373340606689453,0.42288458115449035,2.47,7511.79,0.73,0.05,86.48,0.015,3.96,17425.0,0.681,0.05,86.48,0.015
01,0,5500,5500.0,139444.30151524686,9.090405464172363,0.33847180393946696,0.91,5102.86,0.576,0.01,39.48,0.009,0.85,9971.2,0.488,0.01,39.48,0.009,175744.86029584386,15.864469528198242,0.42272862926607324,2.13,7653.93,0.737,0.05,95.88,0.016,3.67,18884.6,0.702,0.05,95.88,0.016
01,0,6000,6000.0,150185.8134415552,8.989399909973145,0.35645165919356614,0.97,5573.9,0.575,0.01,41.36,0.009,0.86,12152.4,0.538,0.01,41.36,0.009,172947.76458019298,16.00911521911621,0.4205134084739065,1.75,7817.7,0.745,0.04,97.76,0.016,3.01,19294.6,0.711,0.04,97.76,0.016
01,0,6500,6500.0,156171.43476548826,10.000433921813965,0.3655618130259824,0.64,3012.8,0.617,0.01,62.04,0.012,1.07,14448.4,0.58,0.01,62.04,0.012,169578.84469515513,15.932132720947266,0.41756775313599775,1.46,7545.780000000001,0.739,0.03,99.64,0.016,2.43,19614.4,0.717,0.03,99.64,0.016
01,0,7000,7000.0,155017.52623344108,9.173580169677734,0.3627801116333551,1.6,7416.0,0.665,0.01,67.68,0.012,1.85,16777.2,0.616,0.01,67.68,0.012,165662.96079660673,15.899810791015625,0.411878161748976,1.3,7249.14,0.733,0.03,101.52,0.016,2.21,18991.2,0.712,0.03,101.52,0.016
01,0,7500,7500.0,150697.86034410086,9.858859062194824,0.35412596995768164,1.29,7103.909999999999,0.655,0.03,92.12,0.014,2.51,18696.0,0.641,0.03,92.12,0.014,161936.27725442022,16.042871475219727,0.4068497828492124,1.38,7057.56,0.728,0.03,94.0,0.016,2.15,18318.8,0.706,0.03,94.0,0.016
01,0,8000,8000.0,143689.61652534196,10.630233764648438,0.3428424144199186,0.41,2938.6,0.609,0.03,99.64,0.015,2.11,18474.6,0.638,0.03,99.64,0.015,157206.57835886895,16.562358856201172,0.3948931960804073,1.48,6853.62,0.723,0.03,94.0,0.016,2.26,17933.4,0.702,0.03,94.0,0.016
01,0,8500,8500.0,135997.52361564347,10.88700008392334,0.32998956044603595,0.59,3897.6,0.438,0.02,97.76,0.015,1.45,17687.4,0.627,0.02,97.76,0.015,153129.72653957043,17.206737518310547,0.3833843702774788,1.36,6581.7,0.714,0.03,92.12,0.016,2.35,17457.8,0.697,0.03,92.12,0.016
01,0,9000,9000.0,130679.99118149017,10.737897872924805,0.3214862259449842,0.28,2370.2,0.556,0.02,97.76,0.015,1.09,15817.8,0.6,0.02,97.76,0.015,152404.99299578532,18.6685848236084,0.3780409854573844,1.5,5260.6,0.555,0.03,92.12,0.016,2.13,16785.4,0.687,0.03,92.12,0.016
01,0,9500,9500.0,128003.7345755132,10.38978099822998,0.31807535612729704,0.42,2665.26,0.437,0.01,78.96,0.013,1.19,14087.6,0.571,0.01,78.96,0.013,153866.80865280036,19.983552932739258,0.37693729781785973,1.55,5321.5,0.558,0.03,88.36,0.016,1.9,16063.8,0.676,0.03,88.36,0.016
01,0,10000,10000.0,128290.53370429308,10.863141059875488,0.3186823034954292,0.59,4063.5,0.496,0.02,73.32,0.013,1.22,13612.000000000002,0.561,0.02,73.32,0.013,159375.60721305438,21.442615509033203,0.3859951408784289,1.85,6078.4,0.593,0.03,86.48,0.016,1.73,15112.6,0.656,0.03,86.48,0.016
01,0,10500,10500.0,129284.58385345084,12.739474296569824,0.3206587835884954,0.59,3873.5,0.503,0.02,69.56,0.012,1.21,13357.8,0.555,0.02,69.56,0.012,165199.2145769324,22.078201293945312,0.39623445652268274,1.88,6139.300000000001,0.596,0.03,78.96,0.015,1.76,14218.8,0.636,0.03,78.96,0.015
01,0,11000,11000.0,130283.62492561837,14.377944946289062,0.32430406806943507,0.65,4048.76,0.516,0.01,67.68,0.012,1.1,13259.400000000001,0.552,0.01,67.68,0.012,170419.13924850043,22.59357452392578,0.40687290098634643,1.8,6179.9,0.602,0.03,77.08,0.015,1.94,14669.8,0.636,0.03,77.08,0.015
01,0,11500,11500.0,130715.28054301444,16.200639724731445,0.3278157896909587,0.37,2322.6,0.547,0.02,67.68,0.012,1.09,13251.2,0.552,0.02,67.68,0.012,173074.06944812275,22.84148406982422,0.41370424207846274,0.99,3211.6,0.694,0.04,82.72,0.015,2.13,15219.199999999999,0.641,0.04,82.72,0.015
01,0,12000,12000.0,128745.14716540452,16.479440689086914,0.32804145480016567,0.37,2350.6,0.55,0.02,67.68,0.012,1.34,13628.4,0.56,0.02,67.68,0.012,170758.21349332487,22.7554988861084,0.41130573154752026,0.99,3211.6,0.694,0.04,82.72,0.015,2.31,16375.399999999998,0.661,0.04,82.72,0.015
01,0,12500,12500.0,125557.16878613757,15.642232894897461,0.3261770365809366,0.39,2482.2,0.567,0.02,69.56,0.012,1.61,14087.6,0.571,0.02,69.56,0.012,167806.13980965762,22.98729133605957,0.4075385777895392,1.0,3220.0,0.695,0.05,99.64,0.016,2.48,17482.4,0.681,0.05,99.64,0.016
01,0,13000,13000.0,119555.83779999624,14.638420104980469,0.317409797821306,0.89,5731.95,0.607,0.02,71.44,0.012,1.74,14472.999999999998,0.579,0.02,71.44,0.012,163166.2823975048,23.149646759033203,0.3994329441698284,0.98,3108.0,0.688,0.05,103.40000000000002,0.017,2.53,17662.8,0.684,0.05,103.40000000000002,0.017
01,0,13500,13500.0,113591.82827292343,13.199821472167969,0.3080025838073542,0.88,5435.31,0.594,0.02,75.2,0.013,1.76,14727.2,0.585,0.02,75.2,0.013,159962.51932337653,23.653026580810547,0.39360807720417423,0.89,2641.8,0.653,0.05,105.28000000000002,0.017,2.58,17654.6,0.685,0.05,105.28000000000002,0.017
01,0,14000,14000.0,107947.805728821,11.326290130615234,0.2978029089107421,0.88,5120.13,0.581,0.02,75.2,0.013,1.77,14071.2,0.575,0.02,75.2,0.013,159861.15815773045,24.319684982299805,0.3921136451421791,0.89,2620.8,0.651,0.05,105.28000000000002,0.017,2.55,16309.8,0.669,0.05,105.28000000000002,0.017
01,0,14500,14500.0,104099.24331671419,9.496334075927734,0.2910911223471004,1.75,13284.0,0.562,0.02,69.56,0.012,1.75,13284.0,0.562,0.02,69.56,0.012,163627.39358216873,25.257558822631836,0.3976946474862102,0.88,2555.0,0.65,0.05,88.36,0.016,2.56,15161.799999999997,0.656,0.05,88.36,0.016
01,0,15000,15000.0,103346.01300918848,7.865797996520996,0.29034836810734665,1.36,12103.2,0.539,0.02,67.68,0.012,1.36,12103.2,0.539,0.02,67.68,0.012,171008.65381248164,25.627424240112305,0.4050946775610496,0.9,2602.6,0.655,0.05,82.72,0.015,2.6,14940.399999999998,0.655,0.05,82.72,0.015
01,0,15500,15500.0,104792.58949364703,6.7766289710998535,0.29464872489484917,0.2,1738.8,0.49,0.01,56.4,0.011,0.95,11070.0,0.518,0.01,56.4,0.011,179226.8791650079,26.50960922241211,0.4125155928960214,0.95,2818.2,0.676,0.05,82.72,0.016,2.7,14965.0,0.657,0.05,82.72,0.016
01,0,16000,16000.0,108027.87004705888,6.1575608253479,0.30207455553233215,0.2,1779.4000000000003,0.496,0.01,52.64000000000001,0.011,0.73,10832.2,0.515,0.01,52.64000000000001,0.011,189089.70390535693,30.075016021728516,0.4206685524813144,0.96,2881.1999999999994,0.68,0.05,80.84,0.016,2.82,15637.4,0.668,0.05,80.84,0.016
01,0,16500,16500.0,111031.68265690147,5.554885387420654,0.30901605787988473,0.21,1968.4,0.525,0.01,50.76,0.011,0.68,10840.4,0.517,0.01,50.76,0.011,197948.05008340656,32.39080810546875,0.42621271846659325,1.04,3164.0,0.701,0.05,88.36,0.016,2.96,16383.6,0.68,0.05,88.36,0.016
01,0,17000,17000.0,112965.5579078737,5.7749223709106445,0.3144245791064687,0.48,3611.88,0.506,0.01,50.76,0.011,0.67,11480.0,0.533,0.01,50.76,0.011,206345.27033571416,35.04124069213867,0.432750758612397,1.06,3218.6,0.703,0.05,90.24,0.016,3.15,17433.2,0.693,0.05,90.24,0.016
01,0,17500,17500.0,113169.21538390176,6.691697120666504,0.31629357251599344,0.56,3624.58,0.506,0.01,56.4,0.011,0.65,12160.6,0.549,0.01,56.4,0.011,213226.6596926165,36.18722152709961,0.436096450982861,1.15,3472.0,0.716,0.05,97.76,0.016,3.34,18507.4,0.707,0.05,97.76,0.016
01,0,18000,18000.0,110224.13340703706,7.617781639099121,0.3122181958126667,0.32,2154.6,0.549,0.01,60.16,0.012,0.66,12652.6,0.559,0.01,60.16,0.012,219493.16909086012,37.374359130859375,0.442144646671987,1.15,3537.8,0.719,0.05,99.64,0.017,3.66,19409.4,0.714,0.05,99.64,0.017
01,0,18500,18500.0,106017.8813141738,7.791650295257568,0.3056621069547947,0.45,2174.2,0.551,0.02,63.92000000000001,0.012,0.82,13046.2,0.567,0.02,63.92000000000001,0.012,225276.2391580792,37.53047180175781,0.4482372632983824,1.18,3843.0,0.735,0.05,109.03999999999999,0.017,3.98,20336.0,0.722,0.05,109.03999999999999,0.017
01,0,19000,19000.0,99144.53424509961,7.103592872619629,0.2935079569076911,0.43,2119.6,0.544,0.18,1310.54,0.031,0.96,12956.0,0.565,0.02,65.8,0.012,227340.50078469198,37.49831008911133,0.4518402080581037,2.64,8367.72,0.755,0.05,110.92,0.017,4.27,21205.2,0.73,0.05,110.92,0.017
01,0,19500,19500.0,91630.83088651128,6.080086708068848,0.27978791973357003,0.33,1888.6,0.515,0.02,65.8,0.012,1.02,12685.4,0.56,0.02,65.8,0.012,227851.15768935447,36.886962890625,0.45501044547918734,2.5,8713.8,0.761,0.05,122.2,0.018,4.49,21902.2,0.736,0.05,122.2,0.018
