event_id,scenario,threshold_mm_per_hr,event_file,mean_wet_fraction,units
11,future,50,WRFrain_PGW_V3_HPE11.mat,0,fraction
11,historical,60,WRFrain_noPGW_HPE11.mat,0,fraction
11,future,60,WRFrain_PGW_V3_HPE11.mat,0,fraction
11,historical,80,WRFrain_noPGW_HPE11.mat,0,fraction
11,future,80,WRFrain_PGW_V3_HPE11.mat,0,fraction
11,historical,100,WRFrain_noPGW_HPE11.mat,0,fraction
11,future,100,WRFrain_PGW_V3_HPE11.mat,0,fraction
12,historical,0.1,WRFrain_noPGW_HPE12.mat,0.317358567358567,fraction
12,future,0.1,WRFrain_PGW_V3_HPE12.mat,0.249592999593,fraction
12,historical,1,WRFrain_noPGW_HPE12.mat,0.131969881969882,fraction
12,future,1,WRFrain_PGW_V3_HPE12.mat,0.118538868538869,fraction
12,historical,2,WRFrain_noPGW_HPE12.mat,0.0842490842490843,fraction
12,future,2,WRFrain_PGW_V3_HPE12.mat,0.0751933251933252,fraction
12,historical,5,WRFrain_noPGW_HPE12.mat,0.0331705331705332,fraction
12,future,5,WRFrain_PGW_V3_HPE12.mat,0.0349002849002849,fraction
12,historical,7.5,WRFrain_noPGW_HPE12.mat,0.0144485144485144,fraction
12,future,7.5,WRFrain_PGW_V3_HPE12.mat,0.0216727716727717,fraction
12,historical,10,WRFrain_noPGW_HPE12.mat,0.006003256003256,fraction
12,future,10,WRFrain_PGW_V3_HPE12.mat,0.0137362637362637,fraction
12,historical,20,WRFrain_noPGW_HPE12.mat,0.000305250305250305,fraction
12,future,20,WRFrain_PGW_V3_HPE12.mat,0.00264550264550265,fraction
12,historical,50,WRFrain_noPGW_HPE12.mat,0,fraction
12,future,50,WRFrain_PGW_V3_HPE12.mat,0,fraction
12,historical,60,WRFrain_noPGW_HPE12.mat,0,fraction
12,future,60,WRFrain_PGW_V3_HPE12.mat,0,fraction
12,historical,80,WRFrain_noPGW_HPE12.mat,0,fraction
12,future,80,WRFrain_PGW_V3_HPE12.mat,0,fraction
12,historical,100,WRFrain_noPGW_HPE12.mat,0,fraction
12,future,100,WRFrain_PGW_V3_HPE12.mat,0,fraction
13,historical,0.1,WRFrain_noPGW_HPE13.mat,0.0181623931623932,fraction
13,future,0.1,WRFrain_PGW_V3_HPE13.mat,0.0128205128205128,fraction
13,historical,1,WRFrain_noPGW_HPE13.mat,0.00170940170940171,fraction
13,future,1,WRFrain_PGW_V3_HPE13.mat,0.00683760683760684,fraction
13,historical,2,WRFrain_noPGW_HPE13.mat,0.000213675213675214,fraction
13,future,2,WRFrain_PGW_V3_HPE13.mat,0.00555555555555556,fraction
13,historical,5,WRFrain_noPGW_HPE13.mat,0,fraction
13,future,5,WRFrain_PGW_V3_HPE13.mat,0.00534188034188034,fraction
13,historical,7.5,WRFrain_noPGW_HPE13.mat,0,fraction
13,future,7.5,WRFrain_PGW_V3_HPE13.mat,0.00405982905982906,fraction
13,historical,10,WRFrain_noPGW_HPE13.mat,0,fraction
13,future,10,WRFrain_PGW_V3_HPE13.mat,0.00405982905982906,fraction
13,historical,20,WRFrain_noPGW_HPE13.mat,0,fraction
13,future,20,WRFrain_PGW_V3_HPE13.mat,0.00277777777777778,fraction
13,historical,50,WRFrain_noPGW_HPE13.mat,0,fraction
13,future,50,WRFrain_PGW_V3_HPE13.mat,0,fraction
13,historical,60,WRFrain_noPGW_HPE13.mat,0,fraction
13,future,60,WRFrain_PGW_V3_HPE13.mat,0,fraction
13,historical,80,WRFrain_noPGW_HPE13.mat,0,fraction
13,future,80,WRFrain_PGW_V3_HPE13.mat,0,fraction
13,historical,100,WRFrain_noPGW_HPE13.mat,0,fraction
13,future,100,WRFrain_PGW_V3_HPE13.mat,0,fraction
14,historical,0.1,WRFrain_noPGW_HPE14.mat,0.231837606837607,fraction
14,future,0.1,WRFrain_PGW_V3_HPE14.mat,0.192918192918193,fraction
14,historical,1,WRFrain_noPGW_HPE14.mat,0.120726495726496,fraction
14,future,1,WRFrain_PGW_V3_HPE14.mat,0.094017094017094,fraction
14,historical,2,WRFrain_noPGW_HPE14.mat,0.0810439560439561,fraction
14,future,2,WRFrain_PGW_V3_HPE14.mat,0.0662393162393162,fraction
14,historical,5,WRFrain_noPGW_HPE14.mat,0.0355616605616606,fraction
14,future,5,WRFrain_PGW_V3_HPE14.mat,0.0407509157509158,fraction
14,historical,7.5,WRFrain_noPGW_HPE14.mat,0.0193833943833944,fraction
14,future,7.5,WRFrain_PGW_V3_HPE14.mat,0.0308302808302808,fraction
14,historical,10,WRFrain_noPGW_HPE14.mat,0.0134310134310134,fraction
14,future,10,WRFrain_PGW_V3_HPE14.mat,0.0231990231990232,fraction
14,historical,20,WRFrain_noPGW_HPE14.mat,0.00396825396825397,fraction
14,future,20,WRFrain_PGW_V3_HPE14.mat,0.00610500610500611,fraction
14,historical,50,WRFrain_noPGW_HPE14.mat,0.000763125763125763,fraction
14,future,50,WRFrain_PGW_V3_HPE14.mat,0.000305250305250305,fraction
14,historical,60,WRFrain_noPGW_HPE14.mat,0,fraction
14,future,60,WRFrain_PGW_V3_HPE14.mat,0.000152625152625153,fraction
14,historical,80,WRFrain_noPGW_HPE14.mat,0,fraction
14,future,80,WRFrain_PGW_V3_HPE14.mat,0,fraction
14,historical,100,WRFrain_noPGW_HPE14.mat,0,fraction
14,future,100,WRFrain_PGW_V3_HPE14.mat,0,fraction
15,historical,0.1,WRFrain_noPGW_HPE15.mat,0.31990231990232,fraction
15,future,0.1,WRFrain_PGW_V3_HPE15.mat,0.316544566544567,fraction
15,historical,1,WRFrain_noPGW_HPE15.mat,0.157509157509158,fraction
15,future,1,WRFrain_PGW_V3_HPE15.mat,0.136752136752137,fraction
15,historical,2,WRFrain_noPGW_HPE15.mat,0.103785103785104,fraction
15,future,2,WRFrain_PGW_V3_HPE15.mat,0.0897435897435897,fraction
15,historical,5,WRFrain_noPGW_HPE15.mat,0.0375457875457875,fraction
15,future,5,WRFrain_PGW_V3_HPE15.mat,0.0442612942612943,fraction
15,historical,7.5,WRFrain_noPGW_HPE15.mat,0.0201465201465201,fraction
15,future,7.5,WRFrain_PGW_V3_HPE15.mat,0.0256410256410256,fraction
15,historical,10,WRFrain_noPGW_HPE15.mat,0.0119047619047619,fraction
15,future,10,WRFrain_PGW_V3_HPE15.mat,0.014957264957265,fraction
15,historical,20,WRFrain_noPGW_HPE15.mat,0.00183150183150183,fraction
15,future,20,WRFrain_PGW_V3_HPE15.mat,0.000610500610500611,fraction
15,historical,50,WRFrain_noPGW_HPE15.mat,0,fraction
15,future,50,WRFrain_PGW_V3_HPE15.mat,0,fraction
15,historical,60,WRFrain_noPGW_HPE15.mat,0,fraction
15,future,60,WRFrain_PGW_V3_HPE15.mat,0,fraction
15,historical,80,WRFrain_noPGW_HPE15.mat,0,fraction
15,future,80,WRFrain_PGW_V3_HPE15.mat,0,fraction
15,historical,100,WRFrain_noPGW_HPE15.mat,0,fraction
15,future,100,WRFrain_PGW_V3_HPE15.mat,0,fraction
16,historical,0.1,WRFrain_noPGW_HPE16.mat,0.191321499013807,fraction
16,future,0.1,WRFrain_PGW_V3_HPE16.mat,0.101084812623274,fraction
16,historical,1,WRFrain_noPGW_HPE16.mat,0.107659434582511,fraction
16,future,1,WRFrain_PGW_V3_HPE16.mat,0.0573635765943458,fraction
16,historical,2,WRFrain_noPGW_HPE16.mat,0.0818540433925049,fraction
16,future,2,WRFrain_PGW_V3_HPE16.mat,0.0432281393819855,fraction
16,historical,5,WRFrain_noPGW_HPE16.mat,0.0450361604207758,fraction
16,future,5,WRFrain_PGW_V3_HPE16.mat,0.0290927021696252,fraction
16,historical,7.5,WRFrain_noPGW_HPE16.mat,0.0264628533859303,fraction
16,future,7.5,WRFrain_PGW_V3_HPE16.mat,0.0235042735042735,fraction
16,historical,10,WRFrain_noPGW_HPE16.mat,0.0182445759368836,fraction
16,future,10,WRFrain_PGW_V3_HPE16.mat,0.019723865877712,fraction
16,historical,20,WRFrain_noPGW_HPE16.mat,0.00756081525312294,fraction
16,future,20,WRFrain_PGW_V3_HPE16.mat,0.0115055884286654,fraction
16,historical,50,WRFrain_noPGW_HPE16.mat,0,fraction
16,future,50,WRFrain_PGW_V3_HPE16.mat,0.0014792899408284,fraction
16,historical,60,WRFrain_noPGW_HPE16.mat,0,fraction
16,future,60,WRFrain_PGW_V3_HPE16.mat,0.000821827744904668,fraction
16,historical,80,WRFrain_noPGW_HPE16.mat,0,fraction
16,future,80,WRFrain_PGW_V3_HPE16.mat,0.000164365548980934,fraction
16,historical,100,WRFrain_noPGW_HPE16.mat,0,fraction
16,future,100,WRFrain_PGW_V3_HPE16.mat,0,fraction
17,historical,0.1,WRFrain_noPGW_HPE17.mat,0.179989944695827,fraction
17,future,0.1,WRFrain_PGW_V3_HPE17.mat,0.116013071895425,fraction
17,historical,1,WRFrain_noPGW_HPE17.mat,0.0815736551030669,fraction
17,future,1,WRFrain_PGW_V3_HPE17.mat,0.0471342383107089,fraction
17,historical,2,WRFrain_noPGW_HPE17.mat,0.0501508295625943,fraction
