event_id,measure_type,duration_min,block_size,is_full_domain,hist_file,pgw_file,hist_value,pgw_value,diff,ratio,units
2,intensity,360,Raanana Basin 2 pixel,0,WRFrain_noPGW_HPE02.mat,WRFrain_PGW_V3_HPE02.mat,5.85549163818359,6.47961091995239,0.624119281768799,1.10658699906579,mm_per_hr
2,intensity,360,Raanana Basin 3 pixel,0,WRFrain_noPGW_HPE02.mat,WRFrain_PGW_V3_HPE02.mat,6.16118212099428,6.41776473433883,0.256582613344547,1.04164502985072,mm_per_hr
2,intensity,720,Raanana Basin,0,WRFrain_noPGW_HPE02.mat,WRFrain_PGW_V3_HPE02.mat,3.49471472572757,3.89668542539065,0.401970699663073,1.11502246426692,mm_per_hr
2,intensity,720,Raanana Basin 1 pixel,0,WRFrain_noPGW_HPE02.mat,WRFrain_PGW_V3_HPE02.mat,4.70180861155192,5.00013446807861,0.298325856526692,1.06344917055827,mm_per_hr
2,intensity,720,Raanana Basin 2 pixel,0,WRFrain_noPGW_HPE02.mat,WRFrain_PGW_V3_HPE02.mat,4.89401896794637,4.99035680294037,0.0963378349939985,1.0196848103011,mm_per_hr
2,intensity,720,Raanana Basin 3 pixel,0,WRFrain_noPGW_HPE02.mat,WRFrain_PGW_V3_HPE02.mat,5.01939861862748,4.94092218964188,-0.0784764289855966,0.984365372239144,mm_per_hr
2,intensity,1440,Raanana Basin,0,WRFrain_noPGW_HPE02.mat,WRFrain_PGW_V3_HPE02.mat,2.84523316436178,2.8702854764966,0.0250523121348247,1.00880501199291,mm_per_hr
2,intensity,1440,Raanana Basin 1 pixel,0,WRFrain_noPGW_HPE02.mat,WRFrain_PGW_V3_HPE02.mat,3.31682618459066,3.47588459650675,0.159058411916097,1.04795500368848,mm_per_hr
2,intensity,1440,Raanana Basin 2 pixel,0,WRFrain_noPGW_HPE02.mat,WRFrain_PGW_V3_HPE02.mat,3.35848605632782,3.49582407871882,0.137338022391002,1.04089283685792,mm_per_hr
2,intensity,1440,Raanana Basin 3 pixel,0,WRFrain_noPGW_HPE02.mat,WRFrain_PGW_V3_HPE02.mat,3.42931860464591,3.48133381207784,0.0520152074319342,1.015167796705,mm_per_hr
3,total,0,Raanana Basin,0,WRFrain_noPGW_HPE03.mat,WRFrain_PGW_V3_HPE03.mat,34.6648571830693,36.2814218911341,1.61656470806484,1.04663410841497,mm
3,total,0,Raanana Basin 1 pixel,0,WRFrain_noPGW_HPE03.mat,WRFrain_PGW_V3_HPE03.mat,52.456754565239,46.3341913539916,-6.12256321124732,0.883283606429886,mm
3,total,0,Raanana Basin 2 pixel,0,WRFrain_noPGW_HPE03.mat,WRFrain_PGW_V3_HPE03.mat,56.1435522250831,46.5686664325185,-9.5748857925646,0.829457071861462,mm
3,total,0,Raanana Basin 3 pixel,0,WRFrain_noPGW_HPE03.mat,WRFrain_PGW_V3_HPE03.mat,60.2900230884552,46.5654966630456,-13.7245264254096,0.772358248971417,mm
3,intensity,10,Raanana Basin,0,WRFrain_noPGW_HPE03.mat,WRFrain_PGW_V3_HPE03.mat,23.2173263062504,68.5763887133344,45.359062407084,2.95367295134551,mm_per_hr
3,intensity,10,Raanana Basin 1 pixel,0,WRFrain_noPGW_HPE03.mat,WRFrain_PGW_V3_HPE03.mat,44.1712875366211,105.881675720215,61.7103881835938,2.39707016990237,mm_per_hr
3,intensity,10,Raanana Basin 2 pixel,0,WRFrain_noPGW_HPE03.mat,WRFrain_PGW_V3_HPE03.mat,39.35573387146,104.004764556885,64.6490306854248,2.64268390716777,mm_per_hr
3,intensity,10,Raanana Basin 3 pixel,0,WRFrain_noPGW_HPE03.mat,WRFrain_PGW_V3_HPE03.mat,37.7989730834961,96.7820218404134,58.9830487569173,2.5604405079108,mm_per_hr
3,intensity,20,Raanana Basin,0,WRFrain_noPGW_HPE03.mat,WRFrain_PGW_V3_HPE03.mat,17.5820234756111,38.8065817094522,21.2245582338411,2.20717380813891,mm_per_hr
3,intensity,20,Raanana Basin 1 pixel,0,WRFrain_noPGW_HPE03.mat,WRFrain_PGW_V3_HPE03.mat,34.0809059143066,67.1771507263184,33.0962448120117,1.97110813002534,mm_per_hr
3,intensity,20,Raanana Basin 2 pixel,0,WRFrain_noPGW_HPE03.mat,WRFrain_PGW_V3_HPE03.mat,30.7664923667908,64.4701280593872,33.7036356925964,2.09546565434856,mm_per_hr
3,intensity,20,Raanana Basin 3 pixel,0,WRFrain_noPGW_HPE03.mat,WRFrain_PGW_V3_HPE03.mat,29.0975023905436,62.4978644053141,33.4003620147705,2.14787728398384,mm_per_hr
3,intensity,30,Raanana Basin,0,WRFrain_noPGW_HPE03.mat,WRFrain_PGW_V3_HPE03.mat,14.7897203962631,28.2116019314733,13.4218815352102,1.90751421768606,mm_per_hr
3,intensity,30,Raanana Basin 1 pixel,0,WRFrain_noPGW_HPE03.mat,WRFrain_PGW_V3_HPE03.mat,28.3643569946289,47.4000778198242,19.0357208251953,1.6711141320355,mm_per_hr
3,intensity,30,Raanana Basin 2 pixel,0,WRFrain_noPGW_HPE03.mat,WRFrain_PGW_V3_HPE03.mat,26.4730958938599,47.5387010574341,21.0656051635742,1.79573636751945,mm_per_hr
3,intensity,30,Raanana Basin 3 pixel,0,WRFrain_noPGW_HPE03.mat,WRFrain_PGW_V3_HPE03.mat,25.569697909885,44.4304360283746,18.8607381184896,1.7376206862107,mm_per_hr
