event_id,scenario,threshold_mm_per_hr,event_file,mean_wet_fraction,units
14,future,10,WRFrain_PGW_V3_HPE14.mat,0.00450354191263282,fraction
14,historical,20,WRFrain_noPGW_HPE14.mat,0.00151757182211728,fraction
14,future,20,WRFrain_PGW_V3_HPE14.mat,0.00159967204512659,fraction
14,historical,50,WRFrain_noPGW_HPE14.mat,0.000127922077922078,fraction
14,future,50,WRFrain_PGW_V3_HPE14.mat,0.000173907910271547,fraction
14,historical,60,WRFrain_noPGW_HPE14.mat,6.35248589794044e-05,fraction
14,future,60,WRFrain_PGW_V3_HPE14.mat,9.29096156368883e-05,fraction
14,historical,80,WRFrain_noPGW_HPE14.mat,1.55909746818838e-05,fraction
14,future,80,WRFrain_PGW_V3_HPE14.mat,2.73055227600682e-05,fraction
14,historical,100,WRFrain_noPGW_HPE14.mat,3.58782631509904e-06,fraction
14,future,100,WRFrain_PGW_V3_HPE14.mat,6.94608421881149e-06,fraction
14,historical,120,WRFrain_noPGW_HPE14.mat,9.11714548078184e-07,fraction
14,future,120,WRFrain_PGW_V3_HPE14.mat,1.38396956578775e-06,fraction
14,historical,150,WRFrain_noPGW_HPE14.mat,8.52682670864489e-08,fraction
14,future,150,WRFrain_PGW_V3_HPE14.mat,1.04945559491014e-07,fraction
15,historical,0.1,WRFrain_noPGW_HPE15.mat,0.173535340417159,fraction
15,future,0.1,WRFrain_PGW_V3_HPE15.mat,0.143644050898596,fraction
15,historical,1,WRFrain_noPGW_HPE15.mat,0.0760077134986226,fraction
15,future,1,WRFrain_PGW_V3_HPE15.mat,0.0629466483011938,fraction
15,historical,2,WRFrain_noPGW_HPE15.mat,0.0459776728322183,fraction
15,future,2,WRFrain_PGW_V3_HPE15.mat,0.0395736324281779,fraction
15,historical,5,WRFrain_noPGW_HPE15.mat,0.0130686212777122,fraction
15,future,5,WRFrain_PGW_V3_HPE15.mat,0.0143227207136298,fraction
15,historical,7.5,WRFrain_noPGW_HPE15.mat,0.0051517119244392,fraction
15,future,7.5,WRFrain_PGW_V3_HPE15.mat,0.00736283615374524,fraction
15,historical,10,WRFrain_noPGW_HPE15.mat,0.00245752328479601,fraction
15,future,10,WRFrain_PGW_V3_HPE15.mat,0.00427691197691198,fraction
15,historical,20,WRFrain_noPGW_HPE15.mat,0.000295959595959596,fraction
15,future,20,WRFrain_PGW_V3_HPE15.mat,0.000784258166076348,fraction
15,historical,50,WRFrain_noPGW_HPE15.mat,3.50255804801259e-06,fraction
15,future,50,WRFrain_PGW_V3_HPE15.mat,1.67519349337531e-05,fraction
15,historical,60,WRFrain_noPGW_HPE15.mat,9.83864620228257e-07,fraction
15,future,60,WRFrain_PGW_V3_HPE15.mat,5.28663255935983e-06,fraction
15,historical,80,WRFrain_noPGW_HPE15.mat,0,fraction
15,future,80,WRFrain_PGW_V3_HPE15.mat,2.75482093663912e-07,fraction
15,historical,100,WRFrain_noPGW_HPE15.mat,0,fraction
15,future,100,WRFrain_PGW_V3_HPE15.mat,0,fraction
15,historical,120,WRFrain_noPGW_HPE15.mat,0,fraction
15,future,120,WRFrain_PGW_V3_HPE15.mat,0,fraction
15,historical,150,WRFrain_noPGW_HPE15.mat,0,fraction
15,future,150,WRFrain_PGW_V3_HPE15.mat,0,fraction
16,historical,0.1,WRFrain_noPGW_HPE16.mat,0.060022879141061,fraction
16,future,0.1,WRFrain_PGW_V3_HPE16.mat,0.0232994278448824,fraction
16,historical,1,WRFrain_noPGW_HPE16.mat,0.0268192837465565,fraction
16,future,1,WRFrain_PGW_V3_HPE16.mat,0.0105929292929293,fraction
16,historical,2,WRFrain_noPGW_HPE16.mat,0.0172770784770785,fraction
16,future,2,WRFrain_PGW_V3_HPE16.mat,0.00737072826163735,fraction
16,historical,5,WRFrain_noPGW_HPE16.mat,0.00687466977466978,fraction
16,future,5,WRFrain_PGW_V3_HPE16.mat,0.00386555061100516,fraction
16,historical,7.5,WRFrain_noPGW_HPE16.mat,0.00382262484989758,fraction
16,future,7.5,WRFrain_PGW_V3_HPE16.mat,0.00266069082432719,fraction
16,historical,10,WRFrain_noPGW_HPE16.mat,0.00240624426078972,fraction
16,future,10,WRFrain_PGW_V3_HPE16.mat,0.00196449106449106,fraction
16,historical,20,WRFrain_noPGW_HPE16.mat,0.00061378823197005,fraction
16,future,20,WRFrain_PGW_V3_HPE16.mat,0.000755322455322455,fraction
16,historical,50,WRFrain_noPGW_HPE16.mat,2.22646040827859e-05,fraction
16,future,50,WRFrain_PGW_V3_HPE16.mat,7.84558875467966e-05,fraction
16,historical,60,WRFrain_noPGW_HPE16.mat,8.2503355230628e-06,fraction
16,future,60,WRFrain_PGW_V3_HPE16.mat,3.97965670692944e-05,fraction
16,historical,80,WRFrain_noPGW_HPE16.mat,1.40566504202868e-06,fraction
16,future,80,WRFrain_PGW_V3_HPE16.mat,1.10616656071202e-05,fraction
16,historical,100,WRFrain_noPGW_HPE16.mat,1.69527442254715e-07,fraction
16,future,100,WRFrain_PGW_V3_HPE16.mat,2.69831178922088e-06,fraction
16,historical,120,WRFrain_noPGW_HPE16.mat,4.23818605636787e-08,fraction
16,future,120,WRFrain_PGW_V3_HPE16.mat,7.06364342727979e-07,fraction
16,historical,150,WRFrain_noPGW_HPE16.mat,7.06364342727979e-09,fraction
16,future,150,WRFrain_PGW_V3_HPE16.mat,5.65091474182383e-08,fraction
17,historical,0.1,WRFrain_noPGW_HPE17.mat,0.0867736563495922,fraction
17,future,0.1,WRFrain_PGW_V3_HPE17.mat,0.0750722249230271,fraction
17,historical,1,WRFrain_noPGW_HPE17.mat,0.0323314859828229,fraction
17,future,1,WRFrain_PGW_V3_HPE17.mat,0.0298851293685518,fraction
17,historical,2,WRFrain_noPGW_HPE17.mat,0.0186637389942203,fraction
17,future,2,WRFrain_PGW_V3_HPE17.mat,0.0184038297412629,fraction
17,historical,5,WRFrain_noPGW_HPE17.mat,0.00600219305352995,fraction
17,future,5,WRFrain_PGW_V3_HPE17.mat,0.00717228974234322,fraction
17,historical,7.5,WRFrain_noPGW_HPE17.mat,0.00304642683519689,fraction
17,future,7.5,WRFrain_PGW_V3_HPE17.mat,0.00409356128126182,fraction
17,historical,10,WRFrain_noPGW_HPE17.mat,0.00178985577702155,fraction
17,future,10,WRFrain_PGW_V3_HPE17.mat,0.00259806622373467,fraction
17,historical,20,WRFrain_noPGW_HPE17.mat,0.000390714632960622,fraction
17,future,20,WRFrain_PGW_V3_HPE17.mat,0.00066420893426241,fraction
17,historical,50,WRFrain_noPGW_HPE17.mat,1.59293469453897e-05,fraction
17,future,50,WRFrain_PGW_V3_HPE17.mat,3.3236104359099e-05,fraction
17,historical,60,WRFrain_noPGW_HPE17.mat,6.03899962188732e-06,fraction
17,future,60,WRFrain_PGW_V3_HPE17.mat,1.31259115216334e-05,fraction
17,historical,80,WRFrain_noPGW_HPE17.mat,6.21185113163723e-07,fraction
17,future,80,WRFrain_PGW_V3_HPE17.mat,1.93377626532707e-06,fraction
17,historical,100,WRFrain_noPGW_HPE17.mat,8.10241451952682e-08,fraction
17,future,100,WRFrain_PGW_V3_HPE17.mat,2.80883703343596e-07,fraction
17,historical,120,WRFrain_noPGW_HPE17.mat,0,fraction
17,future,120,WRFrain_PGW_V3_HPE17.mat,3.78112677577918e-08,fraction
17,historical,150,WRFrain_noPGW_HPE17.mat,0,fraction
17,future,150,WRFrain_PGW_V3_HPE17.mat,0,fraction
18,historical,0.1,WRFrain_noPGW_HPE18.mat,0.0553490205081114,fraction
18,future,0.1,WRFrain_PGW_V3_HPE18.mat,0.038647520661157,fraction
18,historical,1,WRFrain_noPGW_HPE18.mat,0.0212676767676768,fraction
18,future,1,WRFrain_PGW_V3_HPE18.mat,0.0143263085399449,fraction
18,historical,2,WRFrain_noPGW_HPE18.mat,0.0129633608815427,fraction
18,future,2,WRFrain_PGW_V3_HPE18.mat,0.00890181359044995,fraction
18,historical,5,WRFrain_noPGW_HPE18.mat,0.00476325374961739,fraction
18,future,5,WRFrain_PGW_V3_HPE18.mat,0.00377330119375574,fraction
18,historical,7.5,WRFrain_noPGW_HPE18.mat,0.00249828588919498,fraction
18,future,7.5,WRFrain_PGW_V3_HPE18.mat,0.00223891184573003,fraction
18,historical,10,WRFrain_noPGW_HPE18.mat,0.00152932353841445,fraction
18,future,10,WRFrain_PGW_V3_HPE18.mat,0.00147708907254362,fraction
18,historical,20,WRFrain_noPGW_HPE18.mat,0.000382292623201714,fraction
18,future,20,WRFrain_PGW_V3_HPE18.mat,0.000422107438016529,fraction
18,historical,50,WRFrain_noPGW_HPE18.mat,2.03091521273339e-05,fraction
18,future,50,WRFrain_PGW_V3_HPE18.mat,3.46877869605142e-05,fraction
18,historical,60,WRFrain_noPGW_HPE18.mat,8.21854912764004e-06,fraction
18,future,60,WRFrain_PGW_V3_HPE18.mat,1.75160697887971e-05,fraction
18,historical,80,WRFrain_noPGW_HPE18.mat,1.68350168350168e-06,fraction
18,future,80,WRFrain_PGW_V3_HPE18.mat,3.83379247015611e-06,fraction
18,historical,100,WRFrain_noPGW_HPE18.mat,4.13223140495868e-07,fraction
18,future,100,WRFrain_PGW_V3_HPE18.mat,8.03489439853076e-07,fraction
18,historical,120,WRFrain_noPGW_HPE18.mat,6.12182430364248e-08,fraction
18,future,120,WRFrain_PGW_V3_HPE18.mat,1.83654729109275e-07,fraction
18,historical,150,WRFrain_noPGW_HPE18.mat,0,fraction
18,future,150,WRFrain_PGW_V3_HPE18.mat,0,fraction
19,historical,0.1,WRFrain_noPGW_HPE19.mat,0.0524164003673095,fraction
19,future,0.1,WRFrain_PGW_V3_HPE19.mat,0.0539497887970615,fraction
19,historical,1,WRFrain_noPGW_HPE19.mat,0.021888870523416,fraction
19,future,1,WRFrain_PGW_V3_HPE19.mat,0.0238546740128558,fraction
19,historical,2,WRFrain_noPGW_HPE19.mat,0.0144837649219467,fraction
19,future,2,WRFrain_PGW_V3_HPE19.mat,0.0165863177226814,fraction
19,historical,5,WRFrain_noPGW_HPE19.mat,0.00662969696969697,fraction
19,future,5,WRFrain_PGW_V3_HPE19.mat,0.00859430670339761,fraction
19,historical,7.5,WRFrain_noPGW_HPE19.mat,0.0041356290174472,fraction
19,future,7.5,WRFrain_PGW_V3_HPE19.mat,0.00579342516069789,fraction
19,historical,10,WRFrain_noPGW_HPE19.mat,0.00279403122130395,fraction
19,future,10,WRFrain_PGW_V3_HPE19.mat,0.00415408631772268,fraction
19,historical,20,WRFrain_noPGW_HPE19.mat,0.000809146005509642,fraction
19,future,20,WRFrain_PGW_V3_HPE19.mat,0.00145366391184573,fraction
19,historical,50,WRFrain_noPGW_HPE19.mat,4.30853994490358e-05,fraction
19,future,50,WRFrain_PGW_V3_HPE19.mat,0.000134104683195592,fraction
19,historical,60,WRFrain_noPGW_HPE19.mat,1.80348943985308e-05,fraction
19,future,60,WRFrain_PGW_V3_HPE19.mat,6.36730945821855e-05,fraction
19,historical,80,WRFrain_noPGW_HPE19.mat,3.39761248852158e-06,fraction
19,future,80,WRFrain_PGW_V3_HPE19.mat,1.45454545454545e-05,fraction
19,historical,100,WRFrain_noPGW_HPE19.mat,3.48943985307622e-07,fraction
19,future,100,WRFrain_PGW_V3_HPE19.mat,2.69972451790634e-06,fraction
19,historical,120,WRFrain_noPGW_HPE19.mat,1.28558310376492e-07,fraction
19,future,120,WRFrain_PGW_V3_HPE19.mat,4.59136822773186e-07,fraction
19,historical,150,WRFrain_noPGW_HPE19.mat,0,fraction
19,future,150,WRFrain_PGW_V3_HPE19.mat,0,fraction
20,historical,0.1,WRFrain_noPGW_HPE20.mat,0.00287930804373492,fraction
20,future,0.1,WRFrain_PGW_V3_HPE20.mat,0.000301295786144271,fraction
20,historical,1,WRFrain_noPGW_HPE20.mat,0.000810759201273035,fraction
20,future,1,WRFrain_PGW_V3_HPE20.mat,9.14396490154066e-05,fraction
20,historical,2,WRFrain_noPGW_HPE20.mat,0.000446814845233818,fraction
20,future,2,WRFrain_PGW_V3_HPE20.mat,5.65758596061626e-05,fraction
20,historical,5,WRFrain_noPGW_HPE20.mat,0.000151840254607053,fraction
20,future,5,WRFrain_PGW_V3_HPE20.mat,2.56912559942863e-05,fraction
20,historical,7.5,WRFrain_noPGW_HPE20.mat,8.39792618448745e-05,fraction
20,future,7.5,WRFrain_PGW_V3_HPE20.mat,1.66105499438833e-05,fraction
20,historical,10,WRFrain_noPGW_HPE20.mat,5.1598993891484e-05,fraction
20,future,10,WRFrain_PGW_V3_HPE20.mat,1.152943577186e-05,fraction
20,historical,20,WRFrain_noPGW_HPE20.mat,1.1826908269596e-05,fraction
20,future,20,WRFrain_PGW_V3_HPE20.mat,3.83634323028262e-06,fraction
20,historical,50,WRFrain_noPGW_HPE20.mat,2.25861095426313e-07,fraction
20,future,50,WRFrain_PGW_V3_HPE20.mat,2.04060810121416e-08,fraction
20,historical,60,WRFrain_noPGW_HPE20.mat,9.23977208562189e-08,fraction
20,future,60,WRFrain_PGW_V3_HPE20.mat,0,fraction
20,historical,80,WRFrain_noPGW_HPE20.mat,0,fraction
20,future,80,WRFrain_PGW_V3_HPE20.mat,0,fraction
20,historical,100,WRFrain_noPGW_HPE20.mat,0,fraction
20,future,100,WRFrain_PGW_V3_HPE20.mat,0,fraction
20,historical,120,WRFrain_noPGW_HPE20.mat,0,fraction
20,future,120,WRFrain_PGW_V3_HPE20.mat,0,fraction
20,historical,150,WRFrain_noPGW_HPE20.mat,0,fraction
20,future,150,WRFrain_PGW_V3_HPE20.mat,0,fraction
21,historical,0.1,WRFrain_noPGW_HPE21.mat,0.0102161922252831,fraction
21,future,0.1,WRFrain_PGW_V3_HPE21.mat,0.00328402203856749,fraction
21,historical,1,WRFrain_noPGW_HPE21.mat,0.00267734925007652,fraction
21,future,1,WRFrain_PGW_V3_HPE21.mat,0.000657943067033976,fraction
21,historical,2,WRFrain_noPGW_HPE21.mat,0.00149029690847873,fraction
21,future,2,WRFrain_PGW_V3_HPE21.mat,0.000335139271502908,fraction
21,historical,5,WRFrain_noPGW_HPE21.mat,0.000532262014080196,fraction
21,future,5,WRFrain_PGW_V3_HPE21.mat,0.000105693296602388,fraction
21,historical,7.5,WRFrain_noPGW_HPE21.mat,0.000298132843587389,fraction
21,future,7.5,WRFrain_PGW_V3_HPE21.mat,6.05754514845424e-05,fraction
21,historical,10,WRFrain_noPGW_HPE21.mat,0.00018475665748393,fraction
21,future,10,WRFrain_PGW_V3_HPE21.mat,4.07407407407407e-05,fraction
21,historical,20,WRFrain_noPGW_HPE21.mat,3.92715029078665e-05,fraction
21,future,20,WRFrain_PGW_V3_HPE21.mat,1.5702479338843e-05,fraction
21,historical,50,WRFrain_noPGW_HPE21.mat,4.59136822773186e-07,fraction
21,future,50,WRFrain_PGW_V3_HPE21.mat,1.13253749617386e-06,fraction
21,historical,60,WRFrain_noPGW_HPE21.mat,0,fraction
21,future,60,WRFrain_PGW_V3_HPE21.mat,3.67309458218549e-07,fraction
21,historical,80,WRFrain_noPGW_HPE21.mat,0,fraction
21,future,80,WRFrain_PGW_V3_HPE21.mat,0,fraction
21,historical,100,WRFrain_noPGW_HPE21.mat,0,fraction
21,future,100,WRFrain_PGW_V3_HPE21.mat,0,fraction
21,historical,120,WRFrain_noPGW_HPE21.mat,0,fraction
21,future,120,WRFrain_PGW_V3_HPE21.mat,0,fraction
21,historical,150,WRFrain_noPGW_HPE21.mat,0,fraction
21,future,150,WRFrain_PGW_V3_HPE21.mat,0,fraction
22,historical,0.1,WRFrain_noPGW_HPE22.mat,0.0327978940924396,fraction
22,future,0.1,WRFrain_PGW_V3_HPE22.mat,0.0125938536883991,fraction
22,historical,1,WRFrain_noPGW_HPE22.mat,0.0119003367003367,fraction
22,future,1,WRFrain_PGW_V3_HPE22.mat,0.0043574716865626,fraction
22,historical,2,WRFrain_noPGW_HPE22.mat,0.0071152923171105,fraction
22,future,2,WRFrain_PGW_V3_HPE22.mat,0.00267358432812978,fraction
22,historical,5,WRFrain_noPGW_HPE22.mat,0.00259316804407714,fraction
22,future,5,WRFrain_PGW_V3_HPE22.mat,0.00112008570554025,fraction
22,historical,7.5,WRFrain_noPGW_HPE22.mat,0.00146404652586471,fraction
22,future,7.5,WRFrain_PGW_V3_HPE22.mat,0.000679271502907866,fraction
22,historical,10,WRFrain_noPGW_HPE22.mat,0.000958830731558004,fraction
22,future,10,WRFrain_PGW_V3_HPE22.mat,0.000455592286501377,fraction
22,historical,20,WRFrain_noPGW_HPE22.mat,0.000275739210284665,fraction
22,future,20,WRFrain_PGW_V3_HPE22.mat,0.000140073461891644,fraction
22,historical,50,WRFrain_noPGW_HPE22.mat,1.74533210896847e-05,fraction
22,future,50,WRFrain_PGW_V3_HPE22.mat,1.12641567187022e-05,fraction
22,historical,60,WRFrain_noPGW_HPE22.mat,7.30333639424548e-06,fraction
22,future,60,WRFrain_PGW_V3_HPE22.mat,4.87909397000306e-06,fraction
22,historical,80,WRFrain_noPGW_HPE22.mat,1.06519742883379e-06,fraction
22,future,80,WRFrain_PGW_V3_HPE22.mat,7.40740740740741e-07,fraction
22,historical,100,WRFrain_noPGW_HPE22.mat,1.10192837465565e-07,fraction
22,future,100,WRFrain_PGW_V3_HPE22.mat,1.10192837465565e-07,fraction
22,historical,120,WRFrain_noPGW_HPE22.mat,1.2243648607285e-08,fraction
22,future,120,WRFrain_PGW_V3_HPE22.mat,6.12182430364249e-09,fraction
22,historical,150,WRFrain_noPGW_HPE22.mat,0,fraction
22,future,150,WRFrain_PGW_V3_HPE22.mat,0,fraction
23,historical,0.1,WRFrain_noPGW_HPE23.mat,0.0610190184675033,fraction
23,future,0.1,WRFrain_PGW_V3_HPE23.mat,0.0301583001734517,fraction
23,historical,1,WRFrain_noPGW_HPE23.mat,0.0259090602999694,fraction
23,future,1,WRFrain_PGW_V3_HPE23.mat,0.0118244770941741,fraction
23,historical,2,WRFrain_noPGW_HPE23.mat,0.0169943271094786,fraction
23,future,2,WRFrain_PGW_V3_HPE23.mat,0.00773822058973574,fraction
23,historical,5,WRFrain_noPGW_HPE23.mat,0.0072401795735129,fraction
23,future,5,WRFrain_PGW_V3_HPE23.mat,0.00361231506989083,fraction
23,historical,7.5,WRFrain_noPGW_HPE23.mat,0.00423006836037139,fraction
23,future,7.5,WRFrain_PGW_V3_HPE23.mat,0.00230834608713397,fraction
23,historical,10,WRFrain_noPGW_HPE23.mat,0.0027003367003367,fraction
23,future,10,WRFrain_PGW_V3_HPE23.mat,0.00161302928272625,fraction
23,historical,20,WRFrain_noPGW_HPE23.mat,0.000670880522395674,fraction
23,future,20,WRFrain_PGW_V3_HPE23.mat,0.000531476379961228,fraction
23,historical,50,WRFrain_noPGW_HPE23.mat,3.17110498928681e-05,fraction
23,future,50,WRFrain_PGW_V3_HPE23.mat,4.95969799000102e-05,fraction
23,historical,60,WRFrain_noPGW_HPE23.mat,1.33251709009285e-05,fraction
23,future,60,WRFrain_PGW_V3_HPE23.mat,2.35180083664932e-05,fraction
23,historical,80,WRFrain_noPGW_HPE23.mat,2.3773084379145e-06,fraction
23,future,80,WRFrain_PGW_V3_HPE23.mat,4.84644424038363e-06,fraction
23,historical,100,WRFrain_noPGW_HPE23.mat,3.97918579736762e-07,fraction
23,future,100,WRFrain_PGW_V3_HPE23.mat,1.01010101010101e-06,fraction
23,historical,120,WRFrain_noPGW_HPE23.mat,5.1015202530354e-08,fraction
23,future,120,WRFrain_PGW_V3_HPE23.mat,2.24466891133558e-07,fraction
23,historical,150,WRFrain_noPGW_HPE23.mat,0,fraction
23,future,150,WRFrain_PGW_V3_HPE23.mat,3.06091215182124e-08,fraction
24,historical,0.1,WRFrain_noPGW_HPE24.mat,0.106356347566575,fraction
24,future,0.1,WRFrain_PGW_V3_HPE24.mat,0.0748557200795837,fraction
24,historical,1,WRFrain_noPGW_HPE24.mat,0.0455712121212121,fraction
24,future,1,WRFrain_PGW_V3_HPE24.mat,0.0328702058463422,fraction
24,historical,2,WRFrain_noPGW_HPE24.mat,0.0283300313743496,fraction
24,future,2,WRFrain_PGW_V3_HPE24.mat,0.0219073270584634,fraction
24,historical,5,WRFrain_noPGW_HPE24.mat,0.0101850780532599,fraction
24,future,5,WRFrain_PGW_V3_HPE24.mat,0.00983628711355984,fraction
24,historical,7.5,WRFrain_noPGW_HPE24.mat,0.00509922329354147,fraction
24,future,7.5,WRFrain_PGW_V3_HPE24.mat,0.00584533976124885,fraction
24,historical,10,WRFrain_noPGW_HPE24.mat,0.00280229185797368,fraction
24,future,10,WRFrain_PGW_V3_HPE24.mat,0.00372974058769513,fraction
24,historical,20,WRFrain_noPGW_HPE24.mat,0.000525095653504744,fraction
24,future,20,WRFrain_PGW_V3_HPE24.mat,0.000986072849709213,fraction
24,historical,50,WRFrain_noPGW_HPE24.mat,1.24732170186716e-05,fraction
24,future,50,WRFrain_PGW_V3_HPE24.mat,4.98048668503214e-05,fraction
24,historical,60,WRFrain_noPGW_HPE24.mat,3.69222528313437e-06,fraction
24,future,60,WRFrain_PGW_V3_HPE24.mat,2.04775022956841e-05,fraction
24,historical,80,WRFrain_noPGW_HPE24.mat,3.63483318028773e-07,fraction
24,future,80,WRFrain_PGW_V3_HPE24.mat,3.37082950719314e-06,fraction
24,historical,100,WRFrain_noPGW_HPE24.mat,3.82614018977655e-08,fraction
24,future,100,WRFrain_PGW_V3_HPE24.mat,5.50964187327824e-07,fraction
24,historical,120,WRFrain_noPGW_HPE24.mat,0,fraction
24,future,120,WRFrain_PGW_V3_HPE24.mat,6.8870523415978e-08,fraction
24,historical,150,WRFrain_noPGW_HPE24.mat,0,fraction
24,future,150,WRFrain_PGW_V3_HPE24.mat,0,fraction
25,historical,0.1,WRFrain_noPGW_HPE25.mat,0.158725370589007,fraction
25,future,0.1,WRFrain_PGW_V3_HPE25.mat,0.11115264331628,fraction
25,historical,1,WRFrain_noPGW_HPE25.mat,0.0628134395907123,fraction
25,future,1,WRFrain_PGW_V3_HPE25.mat,0.043828046700774,fraction
25,historical,2,WRFrain_noPGW_HPE25.mat,0.0343833136560409,fraction
25,future,2,WRFrain_PGW_V3_HPE25.mat,0.0257307162534435,fraction
25,historical,5,WRFrain_noPGW_HPE25.mat,0.00839313262495081,fraction
25,future,5,WRFrain_PGW_V3_HPE25.mat,0.00844270628361538,fraction
25,historical,7.5,WRFrain_noPGW_HPE25.mat,0.00330057064147973,fraction
25,future,7.5,WRFrain_PGW_V3_HPE25.mat,0.00415792994883904,fraction
25,historical,10,WRFrain_noPGW_HPE25.mat,0.00160876951331497,fraction
25,future,10,WRFrain_PGW_V3_HPE25.mat,0.0023787419651056,fraction
25,historical,20,WRFrain_noPGW_HPE25.mat,0.00020383707201889,fraction
25,future,20,WRFrain_PGW_V3_HPE25.mat,0.000454007608553063,fraction
25,historical,50,WRFrain_noPGW_HPE25.mat,1.34461498097862e-06,fraction
25,future,50,WRFrain_PGW_V3_HPE25.mat,1.01600419782238e-05,fraction
25,historical,60,WRFrain_noPGW_HPE25.mat,2.09891118982028e-07,fraction
25,future,60,WRFrain_PGW_V3_HPE25.mat,3.12213039485767e-06,fraction
25,historical,80,WRFrain_noPGW_HPE25.mat,0,fraction
25,future,80,WRFrain_PGW_V3_HPE25.mat,3.54191263282172e-07,fraction
25,historical,100,WRFrain_noPGW_HPE25.mat,0,fraction
25,future,100,WRFrain_PGW_V3_HPE25.mat,5.90318772136954e-08,fraction
25,historical,120,WRFrain_noPGW_HPE25.mat,0,fraction
25,future,120,WRFrain_PGW_V3_HPE25.mat,6.55909746818838e-09,fraction
25,historical,150,WRFrain_noPGW_HPE25.mat,0,fraction
25,future,150,WRFrain_PGW_V3_HPE25.mat,0,fraction
26,historical,0.1,WRFrain_noPGW_HPE26.mat,0.0469501434802571,fraction
26,future,0.1,WRFrain_PGW_V3_HPE26.mat,0.0261330750688705,fraction
26,historical,1,WRFrain_noPGW_HPE26.mat,0.0192323347107438,fraction
26,future,1,WRFrain_PGW_V3_HPE26.mat,0.0102991563360882,fraction
26,historical,2,WRFrain_noPGW_HPE26.mat,0.0118230658861341,fraction
26,future,2,WRFrain_PGW_V3_HPE26.mat,0.00646996671258035,fraction
26,historical,5,WRFrain_noPGW_HPE26.mat,0.00424051308539945,fraction
26,future,5,WRFrain_PGW_V3_HPE26.mat,0.00271383723599633,fraction
26,historical,7.5,WRFrain_noPGW_HPE26.mat,0.00213876262626263,fraction
26,future,7.5,WRFrain_PGW_V3_HPE26.mat,0.00163136478420569,fraction
26,historical,10,WRFrain_noPGW_HPE26.mat,0.00121344696969697,fraction
26,future,10,WRFrain_PGW_V3_HPE26.mat,0.00107033976124885,fraction
26,historical,20,WRFrain_noPGW_HPE26.mat,0.000229614325068871,fraction
26,future,20,WRFrain_PGW_V3_HPE26.mat,0.000279017447199265,fraction
26,historical,50,WRFrain_noPGW_HPE26.mat,5.9400826446281e-06,fraction
26,future,50,WRFrain_PGW_V3_HPE26.mat,1.23393021120294e-05,fraction
26,historical,60,WRFrain_noPGW_HPE26.mat,1.75619834710744e-06,fraction
26,future,60,WRFrain_PGW_V3_HPE26.mat,4.62006427915519e-06,fraction
26,historical,80,WRFrain_noPGW_HPE26.mat,1.49219467401286e-07,fraction
26,future,80,WRFrain_PGW_V3_HPE26.mat,6.48530762167126e-07,fraction
26,historical,100,WRFrain_noPGW_HPE26.mat,0,fraction
26,future,100,WRFrain_PGW_V3_HPE26.mat,5.16528925619835e-08,fraction
26,historical,120,WRFrain_noPGW_HPE26.mat,0,fraction
26,future,120,WRFrain_PGW_V3_HPE26.mat,5.73921028466483e-09,fraction
26,historical,150,WRFrain_noPGW_HPE26.mat,0,fraction
26,future,150,WRFrain_PGW_V3_HPE26.mat,0,fraction
27,historical,0.1,WRFrain_noPGW_HPE27.mat,0.0975685032139578,fraction
27,future,0.1,WRFrain_PGW_V3_HPE27.mat,0.046521129476584,fraction
27,historical,1,WRFrain_noPGW_HPE27.mat,0.0456158402203857,fraction
27,future,1,WRFrain_PGW_V3_HPE27.mat,0.0231468595041322,fraction
27,historical,2,WRFrain_noPGW_HPE27.mat,0.0303734312825222,fraction
27,future,2,WRFrain_PGW_V3_HPE27.mat,0.0164734802571166,fraction
27,historical,5,WRFrain_noPGW_HPE27.mat,0.0136094735231099,fraction
27,future,5,WRFrain_PGW_V3_HPE27.mat,0.00882876033057851,fraction
27,historical,7.5,WRFrain_noPGW_HPE27.mat,0.00859543924089379,fraction
27,future,7.5,WRFrain_PGW_V3_HPE27.mat,0.00621657483930211,fraction
27,historical,10,WRFrain_noPGW_HPE27.mat,0.00593207835935109,fraction
27,future,10,WRFrain_PGW_V3_HPE27.mat,0.00467143250688705,fraction
27,historical,20,WRFrain_noPGW_HPE27.mat,0.00180549433731252,fraction
27,future,20,WRFrain_PGW_V3_HPE27.mat,0.00186264462809917,fraction
27,historical,50,WRFrain_noPGW_HPE27.mat,0.000114998469543924,fraction
27,future,50,WRFrain_PGW_V3_HPE27.mat,0.000210743801652893,fraction
27,historical,60,WRFrain_noPGW_HPE27.mat,4.97398224670952e-05,fraction
27,future,60,WRFrain_PGW_V3_HPE27.mat,0.000108916437098255,fraction
27,historical,80,WRFrain_noPGW_HPE27.mat,8.47872666054484e-06,fraction
27,future,80,WRFrain_PGW_V3_HPE27.mat,2.90449954086318e-05,fraction
27,historical,100,WRFrain_noPGW_HPE27.mat,9.94796449341904e-07,fraction
27,future,100,WRFrain_PGW_V3_HPE27.mat,7.97979797979798e-06,fraction
27,historical,120,WRFrain_noPGW_HPE27.mat,3.06091215182124e-08,fraction
27,future,120,WRFrain_PGW_V3_HPE27.mat,2.14876033057851e-06,fraction
27,historical,150,WRFrain_noPGW_HPE27.mat,0,fraction
27,future,150,WRFrain_PGW_V3_HPE27.mat,3.03030303030303e-07,fraction
